	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	Prediction
49580	584	Streak Agent(19)	AD 5_5_plus_6_9	2	JCommTable8.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	585	JCommTable8.R0C0	56	AD JCommTable8.R0C0	48	0.9435908265328383
49581	585	Streak Agent(19)	AD 5_5_plus_6_9	2	JCommTable4.R1C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	586	JCommTable4.R1C0	50	AD JCommTable4.R1C0	48	0.9999999936272892
49582	586	Streak Agent(19)	AD 5_5_plus_6_9	2	JCommTable5.R1C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	587	JCommTable5.R1C0	48	AD JCommTable5.R1C0	48	0.9999999999999938
49583	587	Streak Agent(19)	AD 5_5_plus_6_9	2	JCommTable4.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	588	JCommTable4.R0C0	51	AD JCommTable4.R0C0	48	0.9999996783147651
49584	588	Streak Agent(19)	AD 5_5_plus_6_9	2	JCommTable5.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	589	JCommTable5.R0C0	48	AD JCommTable5.R0C0	48	0.9999984593825538
49585	589	Streak Agent(19)	AD 5_5_plus_6_9	2	JCommTable6.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	590	JCommTable6.R0C0	113	AD JCommTable6.R0C0	48	0.928057161560088
49586	590	Streak Agent(19)	AD 5_5_plus_6_9	2	JCommTable6.R1C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	591	JCommTable6.R1C0	113	AD JCommTable6.R1C0	48	0.8782006804395
49587	591	Streak Agent(19)	AD 5_5_plus_6_9	2	done	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	correct	0	1	0	Single-KC	592	done	113	AD done	48	0.999999999999996
49588	0	Streak Agent(20)	AD 5_4_plus_6_6	1	JCommTable8.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	hint	1	1	1	Single-KC	1	JCommTable8.R0C0	1	AD JCommTable8.R0C0	1	0.715227457222932
49589	1	Streak Agent(20)	AD 5_4_plus_6_6	1	JCommTable4.R1C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	hint	1	1	1	Single-KC	2	JCommTable4.R1C0	1	AD JCommTable4.R1C0	1	0.3270681776178208
49590	2	Streak Agent(20)	AD 5_4_plus_6_6	1	JCommTable4.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	hint	1	1	1	Single-KC	3	JCommTable4.R0C0	1	AD JCommTable4.R0C0	1	0.24365219347864375
49591	3	Streak Agent(20)	AD 5_4_plus_6_6	1	JCommTable5.R1C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	hint	1	1	1	Single-KC	4	JCommTable5.R1C0	1	AD JCommTable5.R1C0	1	0.18880280457058446
49592	4	Streak Agent(20)	AD 5_4_plus_6_6	1	JCommTable5.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	hint	1	1	1	Single-KC	5	JCommTable5.R0C0	1	AD JCommTable5.R0C0	1	0.17852482343962878
49593	5	Streak Agent(20)	AD 5_4_plus_6_6	1	JCommTable6.R1C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	hint	1	1	1	Single-KC	6	JCommTable6.R1C0	1	AD JCommTable6.R1C0	1	0.3736639709794199
49594	6	Streak Agent(20)	AD 5_4_plus_6_6	1	JCommTable6.R0C0	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	1/1/1970 5:31	hint	1	1	1	Single-KC	7	JCommTable6.R0C0	1	AD JCommTable6.R0C0	1	0.4630640282266817
49595	7	Streak Agent(20)	AD 5_4_plus_6_6	1	done	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	hint	0	1	1	Single-KC	8	done	1	AD done	1	0.3554897851709658
49596	8	Streak Agent(20)	AD 1_9_plus_7_9	1	done	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	incorrect	2	1	1	Single-KC	9	done	2	AD done	2	0.5280372407556494
49597	9	Streak Agent(20)	AD 1_9_plus_7_9	1	JCommTable5.R0C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	incorrect	2	1	1	Single-KC	10	JCommTable5.R0C0	2	AD JCommTable5.R0C0	2	0.22798535699824238
49598	10	Streak Agent(20)	AD 1_9_plus_7_9	1	JCommTable4.R1C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	incorrect	3	1	1	Single-KC	11	JCommTable4.R1C0	2	AD JCommTable4.R1C0	2	0.4218496995692248
49599	11	Streak Agent(20)	AD 1_9_plus_7_9	1	JCommTable6.R1C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	incorrect	2	1	1	Single-KC	12	JCommTable6.R1C0	2	AD JCommTable6.R1C0	2	0.3836501010429161
49600	12	Streak Agent(20)	AD 1_9_plus_7_9	1	JCommTable4.R0C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	incorrect	2	1	1	Single-KC	13	JCommTable4.R0C0	2	AD JCommTable4.R0C0	2	0.30977841152588786
49601	13	Streak Agent(20)	AD 1_9_plus_7_9	1	JCommTable8.R0C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	correct	0	1	0	Single-KC	14	JCommTable8.R0C0	2	AD JCommTable8.R0C0	2	0.7212514641481564
49602	14	Streak Agent(20)	AD 1_9_plus_7_9	1	JCommTable5.R1C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	incorrect	1	1	1	Single-KC	15	JCommTable5.R1C0	2	AD JCommTable5.R1C0	2	0.32266211893030433
49603	15	Streak Agent(20)	AD 1_9_plus_7_9	1	JCommTable6.R0C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	incorrect	1	1	1	Single-KC	16	JCommTable6.R0C0	2	AD JCommTable6.R0C0	2	0.4747637031039361
49604	16	Streak Agent(20)	AD 2_5_plus_3_4	1	JCommTable8.R0C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:32	correct	0	1	0	Single-KC	17	JCommTable8.R0C0	3	AD JCommTable8.R0C0	3	0.7271966454503522
49605	17	Streak Agent(20)	AD 2_5_plus_3_4	1	JCommTable4.R0C0	1/1/1970 5:32	1/1/1970 5:32	1/1/1970 5:33	1/1/1970 5:33	incorrect	2	1	1	Single-KC	18	JCommTable4.R0C0	3	AD JCommTable4.R0C0	3	0.3847224416910254
49606	18	Streak Agent(20)	AD 2_5_plus_3_4	1	JCommTable6.R1C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	incorrect	3	1	1	Single-KC	19	JCommTable6.R1C0	3	AD JCommTable6.R1C0	3	0.39373534095487966
49607	19	Streak Agent(20)	AD 2_5_plus_3_4	1	JCommTable5.R0C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	incorrect	5	1	1	Single-KC	20	JCommTable5.R0C0	3	AD JCommTable5.R0C0	3	0.2863719971516266
49608	20	Streak Agent(20)	AD 2_5_plus_3_4	1	JCommTable4.R1C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	correct	1	1	0	Single-KC	21	JCommTable4.R1C0	3	AD JCommTable4.R1C0	3	0.5227607122174251
49609	21	Streak Agent(20)	AD 2_5_plus_3_4	1	JCommTable6.R0C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	incorrect	1	1	0	Single-KC	22	JCommTable6.R0C0	3	AD JCommTable6.R0C0	3	0.486491149564257
49610	22	Streak Agent(20)	AD 2_5_plus_3_4	1	JCommTable5.R1C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	incorrect	2	1	1	Single-KC	23	JCommTable5.R1C0	3	AD JCommTable5.R1C0	3	0.49367009004981305
49611	23	Streak Agent(20)	AD 2_5_plus_3_4	1	done	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	incorrect	1	1	1	Single-KC	24	done	3	AD done	3	0.6941360571350871
49612	24	Streak Agent(20)	AD 5_4_plus_2_5	1	JCommTable8.R0C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	correct	0	1	0	Single-KC	25	JCommTable8.R0C0	4	AD JCommTable8.R0C0	4	0.7330619562402869
49613	25	Streak Agent(20)	AD 5_4_plus_2_5	1	JCommTable4.R1C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:33	correct	1	1	0	Single-KC	26	JCommTable4.R1C0	4	AD JCommTable4.R1C0	4	0.6218472828068713
49614	26	Streak Agent(20)	AD 5_4_plus_2_5	1	JCommTable4.R0C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:34	1/1/1970 5:34	incorrect	1	1	0	Single-KC	27	JCommTable4.R0C0	4	AD JCommTable4.R0C0	4	0.4655677785883743
49615	27	Streak Agent(20)	AD 5_4_plus_2_5	1	JCommTable6.R1C0	1/1/1970 5:33	1/1/1970 5:33	1/1/1970 5:34	1/1/1970 5:34	incorrect	1	1	1	Single-KC	28	JCommTable6.R1C0	4	AD JCommTable6.R1C0	4	0.40391195892045556
49616	28	Streak Agent(20)	AD 5_4_plus_2_5	1	JCommTable5.R1C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	correct	0	1	0	Single-KC	29	JCommTable5.R1C0	4	AD JCommTable5.R1C0	4	0.6661721199823012
49617	29	Streak Agent(20)	AD 5_4_plus_2_5	1	JCommTable6.R0C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	incorrect	1	1	0	Single-KC	30	JCommTable6.R0C0	4	AD JCommTable6.R0C0	4	0.4982334890730868
49618	30	Streak Agent(20)	AD 5_4_plus_2_5	1	JCommTable5.R0C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	incorrect	2	1	1	Single-KC	31	JCommTable5.R0C0	4	AD JCommTable5.R0C0	4	0.35287668265194977
49619	31	Streak Agent(20)	AD 5_4_plus_2_5	1	done	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:34	correct	0	1	0	Single-KC	32	done	4	AD done	4	0.821535947991816
49620	32	Streak Agent(20)	AD 5_5_plus_4_10	1	JCommTable8.R0C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	correct	0	2	0	Single-KC	33	JCommTable8.R0C0	5	AD JCommTable8.R0C0	5	0.7388464493159946
49621	33	Streak Agent(20)	AD 5_5_plus_4_10	1	JCommTable5.R1C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	incorrect	2	2	1	Single-KC	34	JCommTable5.R1C0	5	AD JCommTable5.R1C0	5	0.8033185755552088
49622	34	Streak Agent(20)	AD 5_5_plus_4_10	1	JCommTable4.R1C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	correct	0	2	0	Single-KC	35	JCommTable4.R1C0	5	AD JCommTable4.R1C0	5	0.7117065933948284
49623	35	Streak Agent(20)	AD 5_5_plus_4_10	1	JCommTable4.R0C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	incorrect	3	2	1	Single-KC	36	JCommTable4.R0C0	5	AD JCommTable4.R0C0	5	0.5482634804676939
49624	36	Streak Agent(20)	AD 5_5_plus_4_10	1	JCommTable5.R0C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	incorrect	3	2	1	Single-KC	37	JCommTable5.R0C0	5	AD JCommTable5.R0C0	5	0.42561462070309847
49625	37	Streak Agent(20)	AD 5_5_plus_4_10	1	JCommTable6.R1C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	incorrect	1	2	0	Single-KC	38	JCommTable6.R1C0	5	AD JCommTable6.R1C0	5	0.4141719164548121
49626	38	Streak Agent(20)	AD 5_5_plus_4_10	1	JCommTable6.R0C0	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	correct	0	2	0	Single-KC	39	JCommTable6.R0C0	5	AD JCommTable6.R0C0	5	0.5099777774977218
49627	39	Streak Agent(20)	AD 5_5_plus_4_10	1	done	1/1/1970 5:34	1/1/1970 5:34	1/1/1970 5:35	1/1/1970 5:35	correct	0	2	0	Single-KC	40	done	5	AD done	5	0.9032657597553743
49628	40	Streak Agent(20)	AD 6_9_plus_7_1	1	JCommTable8.R0C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	41	JCommTable8.R0C0	6	AD JCommTable8.R0C0	6	0.7445492740031935
49629	41	Streak Agent(20)	AD 6_9_plus_7_1	1	JCommTable4.R1C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	42	JCommTable4.R1C0	6	AD JCommTable4.R1C0	6	0.7875094074163548
49630	42	Streak Agent(20)	AD 6_9_plus_7_1	1	JCommTable4.R0C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	incorrect	2	1	1	Single-KC	43	JCommTable4.R0C0	6	AD JCommTable4.R0C0	6	0.6283771385010906
49631	43	Streak Agent(20)	AD 6_9_plus_7_1	1	JCommTable5.R1C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	44	JCommTable5.R1C0	6	AD JCommTable5.R1C0	6	0.8931577356708816
49632	44	Streak Agent(20)	AD 6_9_plus_7_1	1	JCommTable5.R0C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	incorrect	2	1	1	Single-KC	45	JCommTable5.R0C0	6	AD JCommTable5.R0C0	6	0.5017214117384037
49633	45	Streak Agent(20)	AD 6_9_plus_7_1	1	JCommTable6.R0C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	1	1	0	Single-KC	46	JCommTable6.R0C0	6	AD JCommTable6.R0C0	6	0.5217110621120019
49634	46	Streak Agent(20)	AD 6_9_plus_7_1	1	JCommTable6.R1C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	47	JCommTable6.R1C0	6	AD JCommTable6.R1C0	6	0.4245068916604495
49635	47	Streak Agent(20)	AD 6_9_plus_7_1	1	done	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	48	done	6	AD done	6	0.9498511772543619
49636	48	Streak Agent(20)	AD 1_4_plus_6_9	1	JCommTable8.R0C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	49	JCommTable8.R0C0	7	AD JCommTable8.R0C0	7	0.7501696748026003
49637	49	Streak Agent(20)	AD 1_4_plus_6_9	1	JCommTable4.R1C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	50	JCommTable4.R1C0	7	AD JCommTable4.R1C0	7	0.8476475315260931
49638	50	Streak Agent(20)	AD 1_4_plus_6_9	1	JCommTable5.R1C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:35	correct	0	1	0	Single-KC	51	JCommTable5.R1C0	7	AD JCommTable5.R1C0	7	0.9447813703505396
49639	51	Streak Agent(20)	AD 1_4_plus_6_9	1	JCommTable4.R0C0	1/1/1970 5:35	1/1/1970 5:35	1/1/1970 5:36	1/1/1970 5:36	incorrect	3	1	1	Single-KC	52	JCommTable4.R0C0	7	AD JCommTable4.R0C0	7	0.7020052701569854
49640	52	Streak Agent(20)	AD 1_4_plus_6_9	1	JCommTable5.R0C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	incorrect	1	1	0	Single-KC	53	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7	0.5777485186556849
49641	53	Streak Agent(20)	AD 1_4_plus_6_9	1	JCommTable6.R0C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	54	JCommTable6.R0C0	7	AD JCommTable6.R0C0	7	0.5334204386814178
49642	54	Streak Agent(20)	AD 1_4_plus_6_9	1	JCommTable6.R1C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	55	JCommTable6.R1C0	7	AD JCommTable6.R1C0	7	0.43490830450716644
49643	55	Streak Agent(20)	AD 1_4_plus_6_9	1	done	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	56	done	7	AD done	7	0.9746319935086112
49644	56	Streak Agent(20)	AS 5_9_plus_10_9	1	JCommTable8.R0C0	1/1/1970 5:36	1/1/1970 5:36		1/1/1970 5:36	incorrect	1	0	0	Single-KC	57	JCommTable8.R0C0	8	AS JCommTable8.R0C0	1	1.248747465122371e-72
49645	57	Streak Agent(20)	AS 5_9_plus_10_9	1	JCommTable4.R1C0	1/1/1970 5:36	1/1/1970 5:36		1/1/1970 5:36	incorrect	2	0	0	Single-KC	58	JCommTable4.R1C0	8	AS JCommTable4.R1C0	1	2.776156855386198e-20
49646	58	Streak Agent(20)	AS 5_9_plus_10_9	1	JCommTable4.R0C0	1/1/1970 5:36	1/1/1970 5:36		1/1/1970 5:36	incorrect	2	0	0	Single-KC	59	JCommTable4.R0C0	8	AS JCommTable4.R0C0	1	7.920523612985587e-22
49647	59	Streak Agent(20)	AS 5_9_plus_10_9	1	JCommTable6.R1C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	hint	1	1	1	Single-KC	60	JCommTable6.R1C0	8	AS JCommTable6.R1C0	1	0.6215043520411885
49648	60	Streak Agent(20)	AS 5_9_plus_10_9	1	JCommTable6.R0C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	hint	1	1	1	Single-KC	61	JCommTable6.R0C0	8	AS JCommTable6.R0C0	1	0.6376669962417791
49649	61	Streak Agent(20)	AS 5_9_plus_10_9	1	done	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	62	done	8	AS done	1	0.464115842847993
49650	62	Streak Agent(20)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	63	JCommTable8.R0C0	9	AD JCommTable8.R0C0	8	0.7557069898560766
49651	63	Streak Agent(20)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	64	JCommTable4.R1C0	9	AD JCommTable4.R1C0	8	0.8930765164172627
49652	64	Streak Agent(20)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	65	JCommTable5.R1C0	8	AD JCommTable5.R1C0	8	0.9722370348461623
49653	65	Streak Agent(20)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	incorrect	1	1	0	Single-KC	66	JCommTable6.R1C0	9	AD JCommTable6.R1C0	8	0.44536734396628014
49654	66	Streak Agent(20)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	incorrect	1	1	0	Single-KC	67	JCommTable6.R0C0	9	AD JCommTable6.R0C0	8	0.5450931080947883
49655	67	Streak Agent(20)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	68	JCommTable4.R0C0	9	AD JCommTable4.R0C0	8	0.7664671739798582
49656	68	Streak Agent(20)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	69	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	0.650261661712231
49657	69	Streak Agent(20)	AD 1_2_plus_2_3	1	done	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	1/1/1970 5:36	correct	0	1	0	Single-KC	70	done	9	AD done	8	0.9873308095259051
49658	70	Streak Agent(20)	AD 5_4_plus_2_7	1	JCommTable8.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	71	JCommTable8.R0C0	10	AD JCommTable8.R0C0	9	0.761160649243817
49659	71	Streak Agent(20)	AD 5_4_plus_2_7	1	JCommTable4.R1C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	1	1	0	Single-KC	72	JCommTable4.R1C0	10	AD JCommTable4.R1C0	9	0.9261396842106315
49660	72	Streak Agent(20)	AD 5_4_plus_2_7	1	JCommTable5.R1C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	1	1	0	Single-KC	73	JCommTable5.R1C0	9	AD JCommTable5.R1C0	9	0.9862400859159054
49661	73	Streak Agent(20)	AD 5_4_plus_2_7	1	JCommTable4.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	incorrect	2	1	1	Single-KC	74	JCommTable4.R0C0	10	AD JCommTable4.R0C0	9	0.8205492790660863
49662	74	Streak Agent(20)	AD 5_4_plus_2_7	1	JCommTable6.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	incorrect	1	1	0	Single-KC	75	JCommTable6.R0C0	10	AD JCommTable6.R0C0	9	0.5567164320159232
49663	75	Streak Agent(20)	AD 5_4_plus_2_7	1	JCommTable5.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	1	1	0	Single-KC	76	JCommTable5.R0C0	9	AD JCommTable5.R0C0	9	0.7164340583468637
49664	76	Streak Agent(20)	AD 5_4_plus_2_7	1	JCommTable6.R1C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	incorrect	3	1	1	Single-KC	77	JCommTable6.R1C0	10	AD JCommTable6.R1C0	9	0.455874996828272
49665	77	Streak Agent(20)	AD 5_4_plus_2_7	1	done	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	78	done	10	AD done	9	0.9937138028392034
49666	78	Streak Agent(20)	AD 1_4_plus_6_9	2	JCommTable8.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	79	JCommTable8.R0C0	11	AD JCommTable8.R0C0	10	0.7665301731249804
49667	79	Streak Agent(20)	AD 1_4_plus_6_9	2	JCommTable4.R1C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	80	JCommTable4.R1C0	11	AD JCommTable4.R1C0	10	0.9495564446807916
49668	80	Streak Agent(20)	AD 1_4_plus_6_9	2	JCommTable5.R1C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	81	JCommTable5.R1C0	10	AD JCommTable5.R1C0	10	0.9932294795084822
49669	81	Streak Agent(20)	AD 1_4_plus_6_9	2	JCommTable6.R1C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	incorrect	1	1	0	Single-KC	82	JCommTable6.R1C0	11	AD JCommTable6.R1C0	10	0.46642207801228575
49670	82	Streak Agent(20)	AD 1_4_plus_6_9	2	JCommTable4.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	83	JCommTable4.R0C0	11	AD JCommTable4.R0C0	10	0.8643239339946401
49671	83	Streak Agent(20)	AD 1_4_plus_6_9	2	JCommTable5.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	84	JCommTable5.R0C0	10	AD JCommTable5.R0C0	10	0.7744294269800702
49672	84	Streak Agent(20)	AD 1_4_plus_6_9	2	JCommTable6.R0C0	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	85	JCommTable6.R0C0	11	AD JCommTable6.R0C0	10	0.5682779870443264
49673	85	Streak Agent(20)	AD 1_4_plus_6_9	2	done	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	1/1/1970 5:37	correct	0	1	0	Single-KC	86	done	11	AD done	10	0.9968910419007102
49674	86	Streak Agent(20)	AD 5_3_plus_4_2	1	JCommTable8.R0C0	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	correct	0	1	0	Single-KC	87	JCommTable8.R0C0	12	AD JCommTable8.R0C0	11	0.7718151697342731
49675	87	Streak Agent(20)	AD 5_3_plus_4_2	1	JCommTable4.R1C0	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	correct	0	1	0	Single-KC	88	JCommTable4.R1C0	12	AD JCommTable4.R1C0	11	0.9658230954416515
49676	88	Streak Agent(20)	AD 5_3_plus_4_2	1	JCommTable5.R1C0	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	correct	0	1	0	Single-KC	89	JCommTable5.R1C0	11	AD JCommTable5.R1C0	11	0.9966805371135711
49677	89	Streak Agent(20)	AD 5_3_plus_4_2	1	JCommTable4.R0C0	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	hint	1	1	1	Single-KC	90	JCommTable4.R0C0	12	AD JCommTable4.R0C0	11	0.8987381107824669
49678	90	Streak Agent(20)	AD 5_3_plus_4_2	1	JCommTable5.R0C0	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	1/1/1970 5:38	correct	1	1	0	Single-KC	91	JCommTable5.R0C0	11	AD JCommTable5.R0C0	11	0.8234858625160335
