	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
5373	4	BKT Controller_random(19)	AD 3_5_plus_9_10	1	JCommTable5.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.17401616575387288
5374	5	BKT Controller_random(19)	AD 3_5_plus_9_10	1	JCommTable6.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.4294231978119081
5375	6	BKT Controller_random(19)	AD 3_5_plus_9_10	1	JCommTable6.R0C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.48591579308448163
5376	7	BKT Controller_random(19)	AD 3_5_plus_9_10	1	done	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:01	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.10750463510301193
5377	8	BKT Controller_random(19)	AD 3_3_plus_2_8	1	done	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:02	1/1/1970 2:02	incorrect	2	1	1	AD done	2	done	2	Single-KC	9	0.22416758320770575
5378	9	BKT Controller_random(19)	AD 3_3_plus_2_8	1	JCommTable6.R1C0	1/1/1970 2:01	1/1/1970 2:01	1/1/1970 2:02	1/1/1970 2:02	incorrect	2	1	1	AD JCommTable6.R1C0	2	JCommTable6.R1C0	2	Single-KC	10	0.4388955932069506
5379	10	BKT Controller_random(19)	AD 3_3_plus_2_8	1	JCommTable6.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	incorrect	2	1	0	AD JCommTable6.R0C0	2	JCommTable6.R0C0	2	Single-KC	11	0.4976093772914609
5380	11	BKT Controller_random(19)	AD 3_3_plus_2_8	1	JCommTable4.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	incorrect	1	1	1	AD JCommTable4.R1C0	2	JCommTable4.R1C0	2	Single-KC	12	0.45330077773276894
5381	12	BKT Controller_random(19)	AD 3_3_plus_2_8	1	JCommTable8.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	13	0.8203599169499757
5382	13	BKT Controller_random(19)	AD 3_3_plus_2_8	1	JCommTable4.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	incorrect	1	1	1	AD JCommTable4.R0C0	2	JCommTable4.R0C0	2	Single-KC	14	0.32752496904551304
5383	14	BKT Controller_random(19)	AD 3_3_plus_2_8	1	JCommTable5.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	incorrect	2	1	0	AD JCommTable5.R0C0	2	JCommTable5.R0C0	2	Single-KC	15	0.23703350937510934
5384	15	BKT Controller_random(19)	AD 3_3_plus_2_8	1	JCommTable5.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	incorrect	1	1	1	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	16	0.30325944359151225
5385	16	BKT Controller_random(19)	AD 5_6_plus_1_4	1	JCommTable8.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	0	1	0	AD JCommTable8.R0C0	3	JCommTable8.R0C0	3	Single-KC	17	0.8231745911041538
5386	17	BKT Controller_random(19)	AD 5_6_plus_1_4	1	JCommTable4.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	0	1	0	AD JCommTable4.R1C0	3	JCommTable4.R1C0	3	Single-KC	18	0.5662986789716379
5387	18	BKT Controller_random(19)	AD 5_6_plus_1_4	1	JCommTable5.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	1	1	0	AD JCommTable5.R1C0	3	JCommTable5.R1C0	3	Single-KC	19	0.4778580107536422
5388	19	BKT Controller_random(19)	AD 5_6_plus_1_4	1	JCommTable4.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	1	1	0	AD JCommTable4.R0C0	3	JCommTable4.R0C0	3	Single-KC	20	0.41800006357716396
5389	20	BKT Controller_random(19)	AD 5_6_plus_1_4	1	done	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:03	1/1/1970 2:03	incorrect	2	1	0	AD done	3	done	3	Single-KC	21	0.40936334419779424
5390	21	BKT Controller_random(19)	AD 5_6_plus_1_4	1	JCommTable6.R1C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:03	1/1/1970 2:03	incorrect	1	1	0	AD JCommTable6.R1C0	3	JCommTable6.R1C0	3	Single-KC	22	0.4484127252603985
5391	22	BKT Controller_random(19)	AD 5_6_plus_1_4	1	JCommTable5.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	0	1	0	AD JCommTable5.R0C0	3	JCommTable5.R0C0	3	Single-KC	23	0.3141909784004765
5392	23	BKT Controller_random(19)	AD 5_6_plus_1_4	1	JCommTable6.R0C0	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	1/1/1970 2:02	correct	0	1	0	AD JCommTable6.R0C0	3	JCommTable6.R0C0	3	Single-KC	24	0.5093055772915356
5393	24	BKT Controller_random(19)	AD 6_8_plus_7_8	1	JCommTable8.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable8.R0C0	4	JCommTable8.R0C0	4	Single-KC	25	0.8259545202493727
5394	25	BKT Controller_random(19)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	1	1	0	AD JCommTable4.R1C0	4	JCommTable4.R1C0	4	Single-KC	26	0.6727994480876223
5395	26	BKT Controller_random(19)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable5.R1C0	4	JCommTable5.R1C0	4	Single-KC	27	0.6580401424087537
5396	27	BKT Controller_random(19)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable4.R0C0	4	JCommTable4.R0C0	4	Single-KC	28	0.5143518517478236
5397	28	BKT Controller_random(19)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable5.R0C0	4	JCommTable5.R0C0	4	Single-KC	29	0.40319171249912633
5398	29	BKT Controller_random(19)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	1	1	0	AD JCommTable6.R0C0	4	JCommTable6.R0C0	4	Single-KC	30	0.5209915985235237
5399	30	BKT Controller_random(19)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable6.R1C0	4	JCommTable6.R1C0	4	Single-KC	31	0.45796779057399767
5400	31	BKT Controller_random(19)	AD 6_8_plus_7_8	1	done	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD done	4	done	4	Single-KC	32	0.6244188528849157
5401	32	BKT Controller_random(19)	AD 10_2_plus_1_3	1	JCommTable8.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable8.R0C0	5	JCommTable8.R0C0	5	Single-KC	33	0.8286998399386224
5402	33	BKT Controller_random(19)	AD 10_2_plus_1_3	1	JCommTable4.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	34	0.7640444359025935
5403	34	BKT Controller_random(19)	AD 10_2_plus_1_3	1	JCommTable4.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	35	0.6096485402685741
5404	35	BKT Controller_random(19)	AD 10_2_plus_1_3	1	JCommTable5.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	36	0.8018299550286304
5405	36	BKT Controller_random(19)	AD 10_2_plus_1_3	1	JCommTable5.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	37	0.49905766012877906
5406	37	BKT Controller_random(19)	AD 10_2_plus_1_3	1	JCommTable6.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	38	0.5326546909176235
5407	38	BKT Controller_random(19)	AD 10_2_plus_1_3	1	JCommTable6.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	1	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	39	0.46755387483725797
5408	39	BKT Controller_random(19)	AD 10_2_plus_1_3	1	done	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	correct	0	1	0	AD done	5	done	5	Single-KC	40	0.7995191187404623
5409	40	BKT Controller_random(19)	M 2_4_times_7_1	1	JCommTable8.R0C0	1/1/1970 2:03	1/1/1970 2:03		1/1/1970 2:03	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	6	Single-KC	41	1.747859552710944e-08
5410	41	BKT Controller_random(19)	M 2_4_times_7_1	1	JCommTable6.R0C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	hint	1	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	6	Single-KC	42	0.2821971271660082
5411	42	BKT Controller_random(19)	M 2_4_times_7_1	1	JCommTable6.R1C0	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:03	1/1/1970 2:04	hint	1	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	6	Single-KC	43	0.4702537814668799
5412	43	BKT Controller_random(19)	M 2_4_times_7_1	1	done	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	M  done	1	done	6	Single-KC	44	0.519796374327087
5413	44	BKT Controller_random(19)	M 3_8_times_10_10	1	JCommTable8.R0C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	M  JCommTable8.R0C0	2	JCommTable8.R0C0	7	Single-KC	45	1.747859552710944e-08
5414	45	BKT Controller_random(19)	M 3_8_times_10_10	1	JCommTable6.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	incorrect	2	1	1	M  JCommTable6.R0C0	2	JCommTable6.R0C0	7	Single-KC	46	0.3618872223620666
5415	46	BKT Controller_random(19)	M 3_8_times_10_10	1	JCommTable6.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	incorrect	3	1	1	M  JCommTable6.R1C0	2	JCommTable6.R1C0	7	Single-KC	47	0.5204075026414754
5416	47	BKT Controller_random(19)	M 3_8_times_10_10	1	done	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	M  done	2	done	7	Single-KC	48	0.7123517876602159
5417	48	BKT Controller_random(19)	M 6_4_times_8_10	1	JCommTable6.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	incorrect	3	1	1	M  JCommTable6.R0C0	3	JCommTable6.R0C0	8	Single-KC	49	0.44997401079296484
5418	49	BKT Controller_random(19)	M 6_4_times_8_10	1	JCommTable6.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	incorrect	4	1	1	M  JCommTable6.R1C0	3	JCommTable6.R1C0	8	Single-KC	50	0.570153221340333
5419	50	BKT Controller_random(19)	M 6_4_times_8_10	1	done	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:04	correct	0	1	0	M  done	3	done	8	Single-KC	51	0.8499795071569454
5420	51	BKT Controller_random(19)	AS 5_5_plus_7_5	1	JCommTable8.R0C0	1/1/1970 2:04	1/1/1970 2:04		1/1/1970 2:04	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	52	3.422667150707911e-23
5421	52	BKT Controller_random(19)	AS 5_5_plus_7_5	1	JCommTable6.R1C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:05	1/1/1970 2:05	incorrect	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	9	Single-KC	53	0.6007944291567489
5422	53	BKT Controller_random(19)	AS 5_5_plus_7_5	1	JCommTable6.R0C0	1/1/1970 2:04	1/1/1970 2:04	1/1/1970 2:05	1/1/1970 2:05	incorrect	3	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	9	Single-KC	54	0.5944198865117322
5423	54	BKT Controller_random(19)	AS 5_5_plus_7_5	1	done	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	incorrect	1	1	0	AS done	1	done	9	Single-KC	55	0.6663895931791125
5424	55	BKT Controller_random(19)	AS 8_9_plus_10_9	1	JCommTable8.R0C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	9	Single-KC	56	3.422667150707911e-23
5425	56	BKT Controller_random(19)	AS 8_9_plus_10_9	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	incorrect	2	1	1	AS JCommTable6.R0C0	2	JCommTable6.R0C0	10	Single-KC	57	0.6111889932396065
5426	57	BKT Controller_random(19)	AS 8_9_plus_10_9	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	1	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	10	Single-KC	58	0.6082370669840073
5427	58	BKT Controller_random(19)	AS 8_9_plus_10_9	1	done	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	AS done	2	done	10	Single-KC	59	0.8525949566585544
5428	59	BKT Controller_random(19)	AS 3_2_plus_5_2	1	JCommTable8.R0C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	AS JCommTable8.R0C0	3	JCommTable8.R0C0	10	Single-KC	60	3.422667150707911e-23
5429	60	BKT Controller_random(19)	AS 3_2_plus_5_2	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	incorrect	2	1	1	AS JCommTable6.R0C0	3	JCommTable6.R0C0	11	Single-KC	61	0.627699019065872
5430	61	BKT Controller_random(19)	AS 3_2_plus_5_2	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	11	Single-KC	62	0.6156297201215296
5431	62	BKT Controller_random(19)	AS 3_2_plus_5_2	1	done	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	AS done	3	done	11	Single-KC	63	0.9436567573844503
5432	63	BKT Controller_random(19)	AS 9_7_plus_1_7	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	12	Single-KC	64	0.6439164268394428
5433	64	BKT Controller_random(19)	AS 9_7_plus_1_7	1	JCommTable8.R0C0	1/1/1970 2:05	1/1/1970 2:05		1/1/1970 2:05	incorrect	1	0	0	AS JCommTable8.R0C0	4	JCommTable8.R0C0	11	Single-KC	65	3.422667150707911e-23
5434	65	BKT Controller_random(19)	AS 9_7_plus_1_7	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	12	Single-KC	66	0.6229693453737389
5435	66	BKT Controller_random(19)	AS 9_7_plus_1_7	1	done	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:05	correct	0	1	0	AS done	4	done	12	Single-KC	67	0.9797967162794339
5436	67	BKT Controller_random(19)	M 7_7_times_2_10	1	JCommTable6.R0C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:06	1/1/1970 2:06	incorrect	1	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	13	Single-KC	68	0.5413133468594228
5437	68	BKT Controller_random(19)	M 7_7_times_2_10	1	JCommTable6.R1C0	1/1/1970 2:05	1/1/1970 2:05	1/1/1970 2:06	1/1/1970 2:06	incorrect	2	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	13	Single-KC	69	0.6185214506771505
5438	69	BKT Controller_random(19)	M 7_7_times_2_10	1	done	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  done	4	done	13	Single-KC	70	0.9283786888436879
5439	70	BKT Controller_random(19)	M 3_8_times_9_7	1	JCommTable6.R1C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	incorrect	1	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	14	Single-KC	71	0.6646482972871787
5440	71	BKT Controller_random(19)	M 3_8_times_9_7	1	JCommTable6.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	incorrect	2	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	14	Single-KC	72	0.6299582513264662
5441	72	BKT Controller_random(19)	M 3_8_times_9_7	1	done	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  done	5	done	14	Single-KC	73	0.9673796203967171
5442	73	BKT Controller_random(19)	AD 9_2_plus_1_4	1	JCommTable6.R1C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	incorrect	1	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	15	Single-KC	74	0.477163972549949
5443	74	BKT Controller_random(19)	AD 9_2_plus_1_4	1	JCommTable8.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	1	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	12	Single-KC	75	0.8314106949926383
5444	75	BKT Controller_random(19)	AD 9_2_plus_1_4	1	JCommTable4.R1C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	76	0.8360450635829126
5445	76	BKT Controller_random(19)	AD 9_2_plus_1_4	1	JCommTable5.R1C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	77	0.8948218987258268
5446	77	BKT Controller_random(19)	AD 9_2_plus_1_4	1	JCommTable4.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	78	0.6972521966538827
5447	78	BKT Controller_random(19)	AD 9_2_plus_1_4	1	JCommTable5.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	79	0.5949929410498531
5448	79	BKT Controller_random(19)	AD 9_2_plus_1_4	1	JCommTable6.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	15	Single-KC	80	0.5442822044133024
5449	80	BKT Controller_random(19)	AD 9_2_plus_1_4	1	done	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	AD done	6	done	15	Single-KC	81	0.9053586163944048
5450	81	BKT Controller_random(19)	M 8_1_times_5_7	1	JCommTable6.R1C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	16	Single-KC	82	0.7078322729634453
5451	82	BKT Controller_random(19)	M 8_1_times_5_7	1	JCommTable6.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	16	Single-KC	83	0.7106297266866104
5452	83	BKT Controller_random(19)	M 8_1_times_5_7	1	done	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  done	6	done	16	Single-KC	84	0.9854751147334618
5453	84	BKT Controller_random(19)	M 8_7_times_2_3	1	JCommTable6.R1C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  JCommTable6.R1C0	7	JCommTable6.R1C0	17	Single-KC	85	0.7475673746104139
5454	85	BKT Controller_random(19)	M 8_7_times_2_3	1	JCommTable6.R0C0	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  JCommTable6.R0C0	7	JCommTable6.R0C0	17	Single-KC	86	0.7798600731294926
5455	86	BKT Controller_random(19)	M 8_7_times_2_3	1	done	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	1/1/1970 2:06	correct	0	1	0	M  done	7	done	17	Single-KC	87	0.9935989218109914
5456	87	BKT Controller_random(19)	AS 5_3_plus_6_3	1	JCommTable6.R1C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	incorrect	2	1	0	AS JCommTable6.R1C0	5	JCommTable6.R1C0	18	Single-KC	88	0.6302529940417783
5457	88	BKT Controller_random(19)	AS 5_3_plus_6_3	1	JCommTable6.R0C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	correct	0	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	18	Single-KC	89	0.6598102639678445
5458	89	BKT Controller_random(19)	AS 5_3_plus_6_3	1	done	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	correct	0	1	0	AS done	5	done	18	Single-KC	90	0.9929292984115675
5459	90	BKT Controller_random(19)	M 8_9_times_1_9	1	JCommTable6.R0C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	correct	0	1	0	M  JCommTable6.R0C0	8	JCommTable6.R0C0	19	Single-KC	91	0.8363418779651395
5460	91	BKT Controller_random(19)	M 8_9_times_1_9	1	JCommTable6.R1C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	correct	0	1	0	M  JCommTable6.R1C0	8	JCommTable6.R1C0	19	Single-KC	92	0.7835509638126035
5461	92	BKT Controller_random(19)	M 8_9_times_1_9	1	done	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	correct	0	1	0	M  done	8	done	19	Single-KC	93	0.9971920085445147
5462	0	BKT Controller_random(20)	AD 7_6_plus_10_6	1	JCommTable8.R0C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	1	1	1	AD JCommTable8.R0C0	1	JCommTable8.R0C0	1	Single-KC	1	0.8310306027859418
5463	1	BKT Controller_random(20)	AD 7_6_plus_10_6	1	JCommTable4.R1C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	1	1	1	AD JCommTable4.R1C0	1	JCommTable4.R1C0	1	Single-KC	2	0.36631169379422795
5464	2	BKT Controller_random(20)	AD 7_6_plus_10_6	1	JCommTable4.R0C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	1	1	1	AD JCommTable4.R0C0	1	JCommTable4.R0C0	1	Single-KC	3	0.2661130322706989
5465	3	BKT Controller_random(20)	AD 7_6_plus_10_6	1	JCommTable5.R1C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	1	1	1	AD JCommTable5.R1C0	1	JCommTable5.R1C0	1	Single-KC	4	0.18517920507247343
5466	4	BKT Controller_random(20)	AD 7_6_plus_10_6	1	JCommTable5.R0C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	1	1	1	AD JCommTable5.R0C0	1	JCommTable5.R0C0	1	Single-KC	5	0.18784893706555672
5467	5	BKT Controller_random(20)	AD 7_6_plus_10_6	1	JCommTable6.R1C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	1	1	1	AD JCommTable6.R1C0	1	JCommTable6.R1C0	1	Single-KC	6	0.45243771221321544
5468	6	BKT Controller_random(20)	AD 7_6_plus_10_6	1	JCommTable6.R0C0	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	1	1	1	AD JCommTable6.R0C0	1	JCommTable6.R0C0	1	Single-KC	7	0.5092556971119304
5469	7	BKT Controller_random(20)	AD 7_6_plus_10_6	1	done	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	1/1/1970 2:07	hint	0	1	1	AD done	1	done	1	Single-KC	8	0.1167979370723291
5470	8	BKT Controller_random(20)	AD 9_8_plus_10_8	1	done	1/1/1970 2:08	1/1/1970 2:08	1/1/1970 2:08	1/1/1970 2:08	incorrect	2	1	1	AD done	2	done	2	Single-KC	9	0.24082461868351138
5471	9	BKT Controller_random(20)	AD 9_8_plus_10_8	1	JCommTable5.R1C0	1/1/1970 2:08	1/1/1970 2:08	1/1/1970 2:08	1/1/1970 2:08	incorrect	2	1	0	AD JCommTable5.R1C0	2	JCommTable5.R1C0	2	Single-KC	10	0.32334412627257003
5472	10	BKT Controller_random(20)	AD 9_8_plus_10_8	1	JCommTable8.R0C0	1/1/1970 2:08	1/1/1970 2:08	1/1/1970 2:08	1/1/1970 2:08	correct	0	1	0	AD JCommTable8.R0C0	2	JCommTable8.R0C0	2	Single-KC	11	0.8337119744491097
