	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
49266	33	Streak Agent(13)	AD 6_8_plus_7_8	1	JCommTable5.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	incorrect	1	1	0	AD JCommTable5.R1C0	5	JCommTable5.R1C0	5	Single-KC	34	0.8514531583026567
49267	34	Streak Agent(13)	AD 6_8_plus_7_8	1	JCommTable4.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable4.R1C0	5	JCommTable4.R1C0	5	Single-KC	35	0.8210173712641582
49268	35	Streak Agent(13)	AD 6_8_plus_7_8	1	JCommTable4.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	incorrect	2	1	1	AD JCommTable4.R0C0	5	JCommTable4.R0C0	5	Single-KC	36	0.6887127547571745
49269	36	Streak Agent(13)	AD 6_8_plus_7_8	1	JCommTable5.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable5.R0C0	5	JCommTable5.R0C0	5	Single-KC	37	0.5852841087431858
49270	37	Streak Agent(13)	AD 6_8_plus_7_8	1	JCommTable6.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable6.R1C0	5	JCommTable6.R1C0	5	Single-KC	38	0.5543607614333429
49271	38	Streak Agent(13)	AD 6_8_plus_7_8	1	JCommTable6.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable6.R0C0	5	JCommTable6.R0C0	5	Single-KC	39	0.617530137417517
49272	39	Streak Agent(13)	AD 6_8_plus_7_8	1	done	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD done	5	done	5	Single-KC	40	0.8496124430781709
49273	40	Streak Agent(13)	AD 2_3_plus_9_2	1	JCommTable8.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable8.R0C0	6	JCommTable8.R0C0	6	Single-KC	41	0.874783407543733
49274	41	Streak Agent(13)	AD 2_3_plus_9_2	1	JCommTable4.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable4.R1C0	6	JCommTable4.R1C0	6	Single-KC	42	0.878399878761216
49275	42	Streak Agent(13)	AD 2_3_plus_9_2	1	JCommTable5.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable5.R1C0	6	JCommTable5.R1C0	6	Single-KC	43	0.9233842404803398
49276	43	Streak Agent(13)	AD 2_3_plus_9_2	1	JCommTable4.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	incorrect	2	1	1	AD JCommTable4.R0C0	6	JCommTable4.R0C0	6	Single-KC	44	0.7654006242138125
49277	44	Streak Agent(13)	AD 2_3_plus_9_2	1	JCommTable5.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable5.R0C0	6	JCommTable5.R0C0	6	Single-KC	45	0.6754453043807224
49278	45	Streak Agent(13)	AD 2_3_plus_9_2	1	JCommTable6.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	AD JCommTable6.R1C0	6	JCommTable6.R1C0	6	Single-KC	46	0.5638655725235252
49279	46	Streak Agent(13)	AD 2_3_plus_9_2	1	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	AD JCommTable6.R0C0	6	JCommTable6.R0C0	6	Single-KC	47	0.6285186836921833
49280	47	Streak Agent(13)	AD 2_3_plus_9_2	1	done	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	AD done	6	done	6	Single-KC	48	0.931279337223882
49281	48	Streak Agent(13)	AS 3_5_plus_7_5	1	JCommTable8.R0C0	1/1/1970 2:58	1/1/1970 2:58		1/1/1970 2:58	incorrect	1	0	0	AS JCommTable8.R0C0	1	JCommTable8.R0C0	7	Single-KC	49	4.8486153949675305e-23
49282	49	Streak Agent(13)	AS 3_5_plus_7_5	1	JCommTable4.R0C0	1/1/1970 2:58	1/1/1970 2:58		1/1/1970 2:58	incorrect	1	0	0	AS JCommTable4.R0C0	1	JCommTable4.R0C0	7	Single-KC	50	1.4621433651112612e-06
49283	50	Streak Agent(13)	AS 3_5_plus_7_5	1	JCommTable6.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	hint	1	1	1	AS JCommTable6.R1C0	1	JCommTable6.R1C0	7	Single-KC	51	0.6807127822437894
49284	51	Streak Agent(13)	AS 3_5_plus_7_5	1	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	hint	1	1	1	AS JCommTable6.R0C0	1	JCommTable6.R0C0	7	Single-KC	52	0.6749238903288994
49285	52	Streak Agent(13)	AS 3_5_plus_7_5	1	done	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	AS done	1	done	7	Single-KC	53	0.7388835147470149
49286	53	Streak Agent(13)	M 9_7_times_6_4	1	JCommTable8.R0C0	1/1/1970 2:58	1/1/1970 2:58		1/1/1970 2:58	incorrect	1	0	0	M  JCommTable8.R0C0	1	JCommTable8.R0C0	8	Single-KC	54	2.4760510738096492e-08
49287	54	Streak Agent(13)	M 9_7_times_6_4	1	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	incorrect	2	1	1	M  JCommTable6.R0C0	1	JCommTable6.R0C0	8	Single-KC	55	0.3577102880962738
49288	55	Streak Agent(13)	M 9_7_times_6_4	1	JCommTable6.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	incorrect	2	1	1	M  JCommTable6.R1C0	1	JCommTable6.R1C0	8	Single-KC	56	0.5570375165863055
49289	56	Streak Agent(13)	M 9_7_times_6_4	1	JCommTable4.R0C0	1/1/1970 2:58	1/1/1970 2:58		1/1/1970 2:58	incorrect	1	0	0	M  JCommTable4.R0C0	1	JCommTable4.R0C0	8	Single-KC	57	9.585796394725736e-07
49290	57	Streak Agent(13)	M 9_7_times_6_4	1	done	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	incorrect	1	1	0	M  done	1	done	8	Single-KC	58	0.6052765279950626
49291	58	Streak Agent(13)	AD 6_4_plus_9_7	1	JCommTable8.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	1	1	0	AD JCommTable8.R0C0	7	JCommTable8.R0C0	9	Single-KC	59	0.8768733371934326
49292	59	Streak Agent(13)	AD 6_4_plus_9_7	1	JCommTable4.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	AD JCommTable4.R1C0	7	JCommTable4.R1C0	7	Single-KC	60	0.9191959638839305
49293	60	Streak Agent(13)	AD 6_4_plus_9_7	1	JCommTable5.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	AD JCommTable5.R1C0	7	JCommTable5.R1C0	7	Single-KC	61	0.9620370088393667
49294	61	Streak Agent(13)	AD 6_4_plus_9_7	1	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:59	1/1/1970 2:59	incorrect	2	1	0	AD JCommTable6.R0C0	7	JCommTable6.R0C0	9	Single-KC	62	0.6393758892452662
49295	62	Streak Agent(13)	AD 6_4_plus_9_7	1	JCommTable6.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:59	1/1/1970 2:59	incorrect	2	1	0	AD JCommTable6.R1C0	7	JCommTable6.R1C0	9	Single-KC	63	0.5733236909025848
49296	63	Streak Agent(13)	AD 6_4_plus_9_7	1	JCommTable4.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	hint	0	1	1	AD JCommTable4.R0C0	7	JCommTable4.R0C0	9	Single-KC	64	0.8279164384538958
49297	64	Streak Agent(13)	AD 6_4_plus_9_7	1	JCommTable5.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AD JCommTable5.R0C0	7	JCommTable5.R0C0	7	Single-KC	65	0.7542358010585084
49298	65	Streak Agent(13)	AD 6_4_plus_9_7	1	done	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AD done	7	done	9	Single-KC	66	0.9701554501727149
49299	66	Streak Agent(13)	AS 9_1_plus_9_1	1	JCommTable8.R0C0	1/1/1970 2:59	1/1/1970 2:59		1/1/1970 2:59	incorrect	1	0	0	AS JCommTable8.R0C0	2	JCommTable8.R0C0	10	Single-KC	67	4.8486153949675305e-23
49300	67	Streak Agent(13)	AS 9_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	1	1	0	AS JCommTable6.R1C0	2	JCommTable6.R1C0	10	Single-KC	68	0.6874405984526524
49301	68	Streak Agent(13)	AS 9_1_plus_9_1	1	JCommTable4.R0C0	1/1/1970 2:59	1/1/1970 2:59		1/1/1970 2:59	incorrect	1	0	0	AS JCommTable4.R0C0	2	JCommTable4.R0C0	10	Single-KC	69	1.4621433651112612e-06
49302	69	Streak Agent(13)	AS 9_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	incorrect	1	1	1	AS JCommTable6.R0C0	2	JCommTable6.R0C0	10	Single-KC	70	0.6900997990795451
49303	70	Streak Agent(13)	AS 9_1_plus_9_1	1	done	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AS done	2	done	10	Single-KC	71	0.8912306288837465
49304	71	Streak Agent(13)	AS 9_4_plus_2_4	1	JCommTable6.R1C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	incorrect	1	1	0	AS JCommTable6.R1C0	3	JCommTable6.R1C0	11	Single-KC	72	0.6940903587101797
49305	72	Streak Agent(13)	AS 9_4_plus_2_4	1	JCommTable6.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	1	1	0	AS JCommTable6.R0C0	3	JCommTable6.R0C0	11	Single-KC	73	0.7048770268040585
49306	73	Streak Agent(13)	AS 9_4_plus_2_4	1	done	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AS done	3	done	11	Single-KC	74	0.959556809803252
49307	74	Streak Agent(13)	AD 2_4_plus_9_5	1	JCommTable8.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	hint	0	1	1	AD JCommTable8.R0C0	8	JCommTable8.R0C0	11	Single-KC	75	0.8789332123776499
49308	75	Streak Agent(13)	AD 2_4_plus_9_5	1	JCommTable4.R1C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AD JCommTable4.R1C0	8	JCommTable4.R1C0	8	Single-KC	76	0.9471290277164044
49309	76	Streak Agent(13)	AD 2_4_plus_9_5	1	JCommTable5.R1C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AD JCommTable5.R1C0	8	JCommTable5.R1C0	8	Single-KC	77	0.9815784299420541
49310	77	Streak Agent(13)	AD 2_4_plus_9_5	1	JCommTable4.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AD JCommTable4.R0C0	8	JCommTable4.R0C0	11	Single-KC	78	0.8764619387525102
49311	78	Streak Agent(13)	AD 2_4_plus_9_5	1	JCommTable6.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	incorrect	1	1	0	AD JCommTable6.R0C0	8	JCommTable6.R0C0	12	Single-KC	79	0.6500924319551282
49312	79	Streak Agent(13)	AD 2_4_plus_9_5	1	JCommTable5.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	AD JCommTable5.R0C0	8	JCommTable5.R0C0	8	Single-KC	80	0.8190236983323633
49313	80	Streak Agent(13)	AD 2_4_plus_9_5	1	JCommTable6.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable6.R1C0	8	JCommTable6.R1C0	12	Single-KC	81	0.5827284843993602
49314	81	Streak Agent(13)	AD 2_4_plus_9_5	1	done	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD done	8	done	12	Single-KC	82	0.9873378969470262
49315	82	Streak Agent(13)	AD 5_10_plus_2_5	1	JCommTable8.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable8.R0C0	9	JCommTable8.R0C0	12	Single-KC	83	0.8809633045621401
49316	83	Streak Agent(13)	AD 5_10_plus_2_5	1	JCommTable4.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable4.R1C0	9	JCommTable4.R1C0	9	Single-KC	84	0.9657655721523893
49317	84	Streak Agent(13)	AD 5_10_plus_2_5	1	JCommTable5.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable5.R1C0	9	JCommTable5.R1C0	9	Single-KC	85	0.9911534179450767
49318	85	Streak Agent(13)	AD 5_10_plus_2_5	1	JCommTable6.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	incorrect	1	1	0	AD JCommTable6.R1C0	9	JCommTable6.R1C0	13	Single-KC	86	0.5920734741799293
49319	86	Streak Agent(13)	AD 5_10_plus_2_5	1	JCommTable4.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable4.R0C0	9	JCommTable4.R0C0	12	Single-KC	87	0.9127556905408685
49320	87	Streak Agent(13)	AD 5_10_plus_2_5	1	JCommTable5.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable5.R0C0	9	JCommTable5.R0C0	9	Single-KC	88	0.869683283558434
49321	88	Streak Agent(13)	AD 5_10_plus_2_5	1	JCommTable6.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable6.R0C0	9	JCommTable6.R0C0	13	Single-KC	89	0.6606595332694011
49322	89	Streak Agent(13)	AD 5_10_plus_2_5	1	done	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD done	9	done	13	Single-KC	90	0.9946820938435899
49323	90	Streak Agent(13)	M 5_8_times_9_8	1	JCommTable8.R0C0	1/1/1970 3:00	1/1/1970 3:00		1/1/1970 3:00	incorrect	1	0	0	M  JCommTable8.R0C0	2	JCommTable8.R0C0	13	Single-KC	91	2.4760510738096492e-08
49324	91	Streak Agent(13)	M 5_8_times_9_8	1	JCommTable6.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	2	1	0	M  JCommTable6.R1C0	2	JCommTable6.R1C0	14	Single-KC	92	0.6058613579754337
49325	92	Streak Agent(13)	M 5_8_times_9_8	1	JCommTable6.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	incorrect	1	1	0	M  JCommTable6.R0C0	2	JCommTable6.R0C0	14	Single-KC	93	0.445490170807191
49326	93	Streak Agent(13)	M 5_8_times_9_8	1	done	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	M  done	2	done	14	Single-KC	94	0.7781826012666317
49327	94	Streak Agent(13)	M 2_6_times_10_9	1	JCommTable6.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	M  JCommTable6.R1C0	3	JCommTable6.R1C0	15	Single-KC	95	0.6526593625093684
49328	95	Streak Agent(13)	M 2_6_times_10_9	1	JCommTable6.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	M  JCommTable6.R0C0	3	JCommTable6.R0C0	15	Single-KC	96	0.5368076335516005
49329	96	Streak Agent(13)	M 2_6_times_10_9	1	done	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	M  done	3	done	15	Single-KC	97	0.8892116243679803
49330	97	Streak Agent(13)	AD 8_6_plus_6_7	1	JCommTable8.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable8.R0C0	10	JCommTable8.R0C0	14	Single-KC	98	0.8829638882594603
49331	98	Streak Agent(13)	AD 8_6_plus_6_7	1	JCommTable4.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable4.R1C0	10	JCommTable4.R1C0	10	Single-KC	99	0.9779855917719167
49332	99	Streak Agent(13)	AD 8_6_plus_6_7	1	JCommTable5.R1C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable5.R1C0	10	JCommTable5.R1C0	10	Single-KC	100	0.9957730415100385
49333	100	Streak Agent(13)	AD 8_6_plus_6_7	1	JCommTable4.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable4.R0C0	10	JCommTable4.R0C0	13	Single-KC	101	0.9391273920637407
49334	101	Streak Agent(13)	AD 8_6_plus_6_7	1	JCommTable5.R0C0	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	1/1/1970 3:00	correct	0	1	0	AD JCommTable5.R0C0	10	JCommTable5.R0C0	10	Single-KC	102	0.9077591287072285
49335	102	Streak Agent(13)	AD 8_6_plus_6_7	1	JCommTable6.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable6.R0C0	10	JCommTable6.R0C0	16	Single-KC	103	0.671068979980701
49336	103	Streak Agent(13)	AD 8_6_plus_6_7	1	JCommTable6.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable6.R1C0	10	JCommTable6.R1C0	16	Single-KC	104	0.6013523518146785
49337	104	Streak Agent(13)	AD 8_6_plus_6_7	1	done	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD done	10	done	16	Single-KC	105	0.9977761483145183
49338	105	Streak Agent(13)	AS 2_10_plus_4_10	1	JCommTable8.R0C0	1/1/1970 3:01	1/1/1970 3:01		1/1/1970 3:01	incorrect	1	0	0	AS JCommTable8.R0C0	3	JCommTable8.R0C0	15	Single-KC	106	4.8486153949675305e-23
49339	106	Streak Agent(13)	AS 2_10_plus_4_10	1	JCommTable6.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AS JCommTable6.R1C0	4	JCommTable6.R1C0	17	Single-KC	107	0.7006602480227663
49340	107	Streak Agent(13)	AS 2_10_plus_4_10	1	JCommTable6.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AS JCommTable6.R0C0	4	JCommTable6.R0C0	17	Single-KC	108	0.7192362969382984
49341	108	Streak Agent(13)	AS 2_10_plus_4_10	1	done	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AS done	4	done	17	Single-KC	109	0.9856531346861253
49342	109	Streak Agent(13)	AS 10_7_plus_1_7	1	JCommTable6.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AS JCommTable6.R1C0	5	JCommTable6.R1C0	18	Single-KC	110	0.7071485711799629
49343	110	Streak Agent(13)	AS 10_7_plus_1_7	1	JCommTable6.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AS JCommTable6.R0C0	5	JCommTable6.R0C0	18	Single-KC	111	0.7331613963197708
49344	111	Streak Agent(13)	AS 10_7_plus_1_7	1	done	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AS done	5	done	18	Single-KC	112	0.9949983479792273
49345	112	Streak Agent(13)	M 5_10_times_2_9	1	JCommTable6.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	M  JCommTable6.R1C0	4	JCommTable6.R1C0	19	Single-KC	113	0.6966826357259562
49346	113	Streak Agent(13)	M 5_10_times_2_9	1	JCommTable6.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	incorrect	1	1	0	M  JCommTable6.R0C0	4	JCommTable6.R0C0	19	Single-KC	114	0.6257212325827316
49347	114	Streak Agent(13)	M 5_10_times_2_9	1	done	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	M  done	4	done	19	Single-KC	115	0.948354245319272
49348	115	Streak Agent(13)	M 1_8_times_4_8	1	JCommTable6.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	M  JCommTable6.R1C0	5	JCommTable6.R1C0	20	Single-KC	116	0.7373714801913064
49349	116	Streak Agent(13)	M 1_8_times_4_8	1	JCommTable6.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	M  JCommTable6.R0C0	5	JCommTable6.R0C0	20	Single-KC	117	0.7068866179530205
49350	117	Streak Agent(13)	M 1_8_times_4_8	1	done	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	M  done	5	done	20	Single-KC	118	0.9767500277167144
49351	118	Streak Agent(13)	AD 9_2_plus_4_7	1	JCommTable8.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable8.R0C0	11	JCommTable8.R0C0	16	Single-KC	119	0.8849352407991573
49352	119	Streak Agent(13)	AD 9_2_plus_4_7	1	JCommTable4.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable4.R1C0	11	JCommTable4.R1C0	11	Single-KC	120	0.9859073115493324
49353	120	Streak Agent(13)	AD 9_2_plus_4_7	1	JCommTable5.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable5.R1C0	11	JCommTable5.R1C0	11	Single-KC	121	0.9979852334812495
49354	121	Streak Agent(13)	AD 9_2_plus_4_7	1	JCommTable4.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable4.R0C0	11	JCommTable4.R0C0	14	Single-KC	122	0.9578953273512372
49355	122	Streak Agent(13)	AD 9_2_plus_4_7	1	JCommTable5.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable5.R0C0	11	JCommTable5.R0C0	11	Single-KC	123	0.9355346403560745
49356	123	Streak Agent(13)	AD 9_2_plus_4_7	1	JCommTable6.R0C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable6.R0C0	11	JCommTable6.R0C0	21	Single-KC	124	0.6813131417312331
49357	124	Streak Agent(13)	AD 9_2_plus_4_7	1	JCommTable6.R1C0	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD JCommTable6.R1C0	11	JCommTable6.R1C0	21	Single-KC	125	0.6105589953302838
49358	125	Streak Agent(13)	AD 9_2_plus_4_7	1	done	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	1/1/1970 3:01	correct	0	1	0	AD done	11	done	21	Single-KC	126	0.9990717056788493
49359	126	Streak Agent(13)	M 10_4_times_5_10	1	JCommTable6.R1C0	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	correct	0	1	0	M  JCommTable6.R1C0	6	JCommTable6.R1C0	22	Single-KC	127	0.7743698034094938
49360	127	Streak Agent(13)	M 10_4_times_5_10	1	JCommTable6.R0C0	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	correct	0	1	0	M  JCommTable6.R0C0	6	JCommTable6.R0C0	22	Single-KC	128	0.7767311254936983
49361	128	Streak Agent(13)	M 10_4_times_5_10	1	done	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	correct	0	1	0	M  done	6	done	22	Single-KC	129	0.9897028086790264
49362	129	Streak Agent(13)	AS 2_2_plus_1_2	1	JCommTable6.R1C0	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	incorrect	1	1	0	AS JCommTable6.R1C0	6	JCommTable6.R1C0	23	Single-KC	130	0.7135537528390243
49363	130	Streak Agent(13)	AS 2_2_plus_1_2	1	JCommTable6.R0C0	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	correct	0	1	0	AS JCommTable6.R0C0	6	JCommTable6.R0C0	23	Single-KC	131	0.7466391390891174
49364	131	Streak Agent(13)	AS 2_2_plus_1_2	1	done	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	correct	0	1	0	AS done	6	done	23	Single-KC	132	0.9982670100958067
49365	132	Streak Agent(13)	AS 2_10_plus_4_10	2	JCommTable6.R1C0	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	incorrect	1	1	0	AS JCommTable6.R1C0	7	JCommTable6.R1C0	24	Single-KC	133	0.7198743372839584
49366	133	Streak Agent(13)	AS 2_10_plus_4_10	2	JCommTable6.R0C0	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	1/1/1970 3:02	correct	0	1	0	AS JCommTable6.R0C0	7	JCommTable6.R0C0	24	Single-KC	134	0.7596592934548364
