	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	Prediction
1954	123	BKT Controller(17)	AD 5_6_plus_1_7	3	15	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable5.R0C0	11	Single-KC	123	JCommTable5.R0C0	11	0.9318404511729108
1955	124	BKT Controller(17)	AD 5_6_plus_1_7	3	17	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable6.R1C0	11	Single-KC	124	JCommTable6.R1C0	28	0.7184791375884224
1956	125	BKT Controller(17)	AD 5_6_plus_1_7	3	19	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD JCommTable6.R0C0	14	Single-KC	125	JCommTable6.R0C0	32	0.8491889447304267
1957	126	BKT Controller(17)	AD 5_6_plus_1_7	3	25	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	AD done	8	Single-KC	126	done	27	0.9999151523143143
1958	127	BKT Controller(17)	M 2_8_times_3_7	2	1	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	incorrect	1	1	0	M  JCommTable8.R0C0	2	Single-KC	127	JCommTable8.R0C0	8	2.661204632643358e-08
1959	128	BKT Controller(17)	M 2_8_times_3_7	2	3	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	M  JCommTable6.R1C0	17	Single-KC	128	JCommTable6.R1C0	29	0.99577648065834
1960	129	BKT Controller(17)	M 2_8_times_3_7	2	5	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	1/1/1970 1:46	correct	0	1	0	M  done	18	Single-KC	129	done	28	0.9997827922241541
1961	130	BKT Controller(17)	AS 2_3_plus_4_3	1	1	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	incorrect	1	1	0	AS JCommTable4.R0C0	1	Single-KC	130	JCommTable4.R0C0	5	8.689858950403638e-10
1962	131	BKT Controller(17)	AS 2_3_plus_4_3	1	3	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	incorrect	3	1	1	AS JCommTable4.R1C0	1	Single-KC	131	JCommTable4.R1C0	9	1.041529307740137e-34
1963	132	BKT Controller(17)	AS 2_3_plus_4_3	1	11	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	AS done	3	Single-KC	132	done	29	0.8737802636017536
1964	133	BKT Controller(17)	M 2_3_times_1_2	1	1	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R0C0	16	Single-KC	133	JCommTable6.R0C0	33	0.9897635374595559
1965	134	BKT Controller(17)	M 2_3_times_1_2	1	3	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R1C0	18	Single-KC	134	JCommTable6.R1C0	30	0.9970161387248894
1966	135	BKT Controller(17)	M 2_3_times_1_2	1	5	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  done	19	Single-KC	135	done	30	0.9998719478255271
1967	136	BKT Controller(17)	M 6_7_times_1_6	3	1	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R0C0	17	Single-KC	136	JCommTable6.R0C0	34	0.992244886465655
1968	137	BKT Controller(17)	M 6_7_times_1_6	3	3	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R1C0	19	Single-KC	137	JCommTable6.R1C0	31	0.9978927109661736
1969	138	BKT Controller(17)	M 6_7_times_1_6	3	5	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  done	20	Single-KC	138	done	31	0.9999245111775882
1970	139	BKT Controller(17)	M 11_9_times_2_3	2	1	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R0C0	18	Single-KC	139	JCommTable6.R0C0	35	0.9941283173463006
1971	140	BKT Controller(17)	M 11_9_times_2_3	2	3	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R1C0	20	Single-KC	140	JCommTable6.R1C0	32	0.9985121558902011
1972	141	BKT Controller(17)	M 11_9_times_2_3	2	5	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  done	21	Single-KC	141	done	32	0.9999554990818003
1973	142	BKT Controller(17)	M 5_4_times_1_2	2	1	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R0C0	19	Single-KC	142	JCommTable6.R0C0	36	0.9955563808406449
1974	143	BKT Controller(17)	M 5_4_times_1_2	2	3	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R1C0	21	Single-KC	143	JCommTable6.R1C0	33	0.9989497044793229
1975	144	BKT Controller(17)	M 5_4_times_1_2	2	5	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  done	22	Single-KC	144	done	33	0.9999737668907117
1976	145	BKT Controller(17)	M 5_6_times_1_7	2	1	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R0C0	20	Single-KC	145	JCommTable6.R0C0	37	0.996638296692136
1977	146	BKT Controller(17)	M 5_6_times_1_7	2	3	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R1C0	22	Single-KC	146	JCommTable6.R1C0	34	0.9992586733140044
1978	147	BKT Controller(17)	M 5_6_times_1_7	2	5	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  done	23	Single-KC	147	done	34	0.9999845358053286
1979	148	BKT Controller(17)	M 1_3_times_3_2	1	1	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	1/1/1970 1:47	correct	0	1	0	M  JCommTable6.R0C0	21	Single-KC	148	JCommTable6.R0C0	38	0.9974574644458415
1980	149	BKT Controller(17)	M 1_3_times_3_2	1	3	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  JCommTable6.R1C0	23	Single-KC	149	JCommTable6.R1C0	35	0.9994767993898889
1981	150	BKT Controller(17)	M 1_3_times_3_2	1	5	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  done	24	Single-KC	150	done	35	0.9999908840291477
1982	151	BKT Controller(17)	M 7_8_times_1_4	1	1	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  JCommTable6.R0C0	22	Single-KC	151	JCommTable6.R0C0	39	0.9980774054189826
1983	152	BKT Controller(17)	M 7_8_times_1_4	1	3	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  JCommTable6.R1C0	24	Single-KC	152	JCommTable6.R1C0	36	0.9996307683199728
1984	153	BKT Controller(17)	M 7_8_times_1_4	1	5	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	M  done	25	Single-KC	153	done	36	0.9999946262505239
1985	154	BKT Controller(17)	AS 1_7_plus_3_7	1	1	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	incorrect	1	1	1	AS JCommTable4.R0C0	2	Single-KC	154	JCommTable4.R0C0	6	8.689858950403638e-10
1986	155	BKT Controller(17)	AS 1_7_plus_3_7	1	3	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AS JCommTable6.R0C0	4	Single-KC	155	JCommTable6.R0C0	40	0.5951157334124338
1987	156	BKT Controller(17)	AS 1_7_plus_3_7	1	11	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AS done	4	Single-KC	156	done	37	0.938880356986878
1988	157	BKT Controller(17)	AD 5_9_plus_3_7	2	1	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable8.R0C0	6	Single-KC	157	JCommTable8.R0C0	9	0.9987106387045369
1989	158	BKT Controller(17)	AD 5_9_plus_3_7	2	3	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable4.R1C0	9	Single-KC	158	JCommTable4.R1C0	10	0.9996852060666657
1990	159	BKT Controller(17)	AD 5_9_plus_3_7	2	11	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable5.R1C0	9	Single-KC	159	JCommTable5.R1C0	10	0.9982422334132205
1991	160	BKT Controller(17)	AD 5_9_plus_3_7	2	13	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable4.R0C0	5	Single-KC	160	JCommTable4.R0C0	7	0.9240291543105617
1992	161	BKT Controller(17)	AD 5_9_plus_3_7	2	15	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable5.R0C0	12	Single-KC	161	JCommTable5.R0C0	12	0.9520208005786934
1993	162	BKT Controller(17)	AD 5_9_plus_3_7	2	17	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R1C0	12	Single-KC	162	JCommTable6.R1C0	37	0.7705363611553189
1994	163	BKT Controller(17)	AD 5_9_plus_3_7	2	19	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD JCommTable6.R0C0	15	Single-KC	163	JCommTable6.R0C0	41	0.885352671741659
1995	164	BKT Controller(17)	AD 5_9_plus_3_7	2	25	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AD done	9	Single-KC	164	done	38	0.99998040086054
1996	165	BKT Controller(17)	AS 7_9_plus_4_9	2	1	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	incorrect	1	1	0	AS JCommTable8.R0C0	2	Single-KC	165	JCommTable8.R0C0	10	1.555114905245586e-08
1997	166	BKT Controller(17)	AS 7_9_plus_4_9	2	3	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AS JCommTable6.R0C0	5	Single-KC	166	JCommTable6.R0C0	42	0.7605507225202232
1998	167	BKT Controller(17)	AS 7_9_plus_4_9	2	11	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	correct	0	1	0	AS done	5	Single-KC	167	done	39	0.9714991062281741
1999	1	BKT Controller(18)	M 3_7_times_5_9	1	1	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	M  JCommTable6.R0C0	1	Single-KC	1	JCommTable6.R0C0	1	0.6752602742921263
2000	2	BKT Controller(18)	M 3_7_times_5_9	1	3	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:48	hint	0	1	1	M  JCommTable6.R1C0	1	Single-KC	2	JCommTable6.R1C0	1	0.5611711039310178
2001	3	BKT Controller(18)	M 3_7_times_5_9	1	5	1/1/1970 1:48	1/1/1970 1:48	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	M  done	1	Single-KC	3	done	1	0.45314248060311735
2002	4	BKT Controller(18)	M 3_4_times_4_9	1	1	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R0C0	2	Single-KC	4	JCommTable6.R0C0	2	0.7334469008611824
2003	5	BKT Controller(18)	M 3_4_times_4_9	1	3	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R1C0	2	Single-KC	5	JCommTable6.R1C0	2	0.6444224169480279
2004	6	BKT Controller(18)	M 3_4_times_4_9	1	5	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  done	2	Single-KC	6	done	2	0.5843178215325924
2005	7	BKT Controller(18)	M 3_4_times_1_8	1	1	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R0C0	3	Single-KC	7	JCommTable6.R0C0	3	0.7845344208809263
2006	8	BKT Controller(18)	M 3_4_times_1_8	1	3	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R1C0	3	Single-KC	8	JCommTable6.R1C0	3	0.7197669042642567
2007	9	BKT Controller(18)	M 3_4_times_1_8	1	5	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  done	3	Single-KC	9	done	3	0.7045437878791525
2008	10	BKT Controller(18)	M 6_7_times_1_6	1	1	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R0C0	4	Single-KC	10	JCommTable6.R0C0	4	0.8281250253910772
2009	11	BKT Controller(18)	M 6_7_times_1_6	1	3	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  JCommTable6.R1C0	4	Single-KC	11	JCommTable6.R1C0	4	0.7844855803784032
2010	12	BKT Controller(18)	M 6_7_times_1_6	1	5	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	M  done	4	Single-KC	12	done	4	0.8017925350941313
2011	13	BKT Controller(18)	AD 1_3_plus_3_2	1	1	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	incorrect	2	1	1	AD JCommTable6.R0C0	1	Single-KC	13	JCommTable6.R0C0	5	0.11754391381877953
2012	14	BKT Controller(18)	AD 1_3_plus_3_2	1	3	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	AD JCommTable4.R1C0	1	Single-KC	14	JCommTable4.R1C0	1	0.1668247570680585
2013	15	BKT Controller(18)	AD 1_3_plus_3_2	1	7	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	AD JCommTable4.R0C0	1	Single-KC	15	JCommTable4.R0C0	1	0.25232082923571325
2014	16	BKT Controller(18)	AD 1_3_plus_3_2	1	9	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	AD JCommTable5.R1C0	1	Single-KC	16	JCommTable5.R1C0	1	0.3981970915620376
2015	17	BKT Controller(18)	AD 1_3_plus_3_2	1	15	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	AD JCommTable5.R0C0	1	Single-KC	17	JCommTable5.R0C0	1	0.3213440526507456
2016	18	BKT Controller(18)	AD 1_3_plus_3_2	1	17	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	hint	0	1	1	AD JCommTable6.R1C0	1	Single-KC	18	JCommTable6.R1C0	5	0.1907700973152493
2017	19	BKT Controller(18)	AD 1_3_plus_3_2	1	19	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	incorrect	2	1	1	AD JCommTable6.R0C0	2	Single-KC	19	JCommTable6.R0C0	6	0.1544619194016626
2018	20	BKT Controller(18)	AD 1_3_plus_3_2	1	25	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	1/1/1970 1:49	correct	0	1	0	AD done	1	Single-KC	20	done	5	0.3725446098003534
2019	21	BKT Controller(18)	M 1_2_times_2_3	1	1	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	1	M  JCommTable8.R0C0	1	Single-KC	21	JCommTable8.R0C0	1	3.82269722305346e-08
2020	22	BKT Controller(18)	M 1_2_times_2_3	1	3	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	2	1	1	M  JCommTable4.R1C0	1	Single-KC	22	JCommTable4.R1C0	2	2.2660377369339856e-09
2021	23	BKT Controller(18)	M 1_2_times_2_3	1	5	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	hint	0	1	1	M  done	5	Single-KC	23	done	6	0.8728106116561508
2022	24	BKT Controller(18)	M 1_4_times_3_2	1	1	1/1/1970 1:50	1/1/1970 1:50		1/1/1970 1:50	incorrect	1	0	0	M  JCommTable4.R1C0	2	Single-KC	24	JCommTable4.R1C0	3	2.2660377369339856e-09
2023	25	BKT Controller(18)	M 1_4_times_3_2	1	7	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	M  JCommTable6.R1C0	5	Single-KC	25	JCommTable6.R1C0	6	0.8376294934402589
2024	26	BKT Controller(18)	M 1_4_times_3_2	1	9	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	hint	0	1	1	M  JCommTable6.R0C0	5	Single-KC	26	JCommTable6.R0C0	7	0.864420875724772
2025	27	BKT Controller(18)	M 1_4_times_3_2	1	5	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	1	1	0	M  JCommTable4.R1C0	3	Single-KC	27	JCommTable4.R1C0	4	2.2660377369339856e-09
2026	28	BKT Controller(18)	M 1_6_times_1_3	1	1	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	M  JCommTable6.R0C0	6	Single-KC	28	JCommTable6.R0C0	8	0.8940327103374776
2027	29	BKT Controller(18)	M 1_6_times_1_3	1	3	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	M  JCommTable6.R1C0	6	Single-KC	29	JCommTable6.R1C0	7	0.8796785628945807
2028	30	BKT Controller(18)	M 1_6_times_1_3	1	5	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	M  done	6	Single-KC	30	done	7	0.9208933387498394
2029	31	BKT Controller(18)	M 1_2_times_5_4	1	1	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	M  JCommTable6.R0C0	7	Single-KC	31	JCommTable6.R0C0	9	0.9177920968173312
2030	32	BKT Controller(18)	M 1_2_times_5_4	1	3	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	M  JCommTable6.R1C0	7	Single-KC	32	JCommTable6.R1C0	8	0.9119824455725536
2031	33	BKT Controller(18)	M 1_2_times_5_4	1	5	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	M  done	7	Single-KC	33	done	8	0.9518026145537307
2032	34	BKT Controller(18)	AS 11_2_plus_3_2	1	1	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	incorrect	2	1	1	AS JCommTable6.R1C0	1	Single-KC	34	JCommTable6.R1C0	9	0.7035201628315951
2033	35	BKT Controller(18)	AS 11_2_plus_3_2	1	3	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	hint	0	1	1	AS JCommTable6.R0C0	1	Single-KC	35	JCommTable6.R0C0	10	0.17302939066435585
2034	36	BKT Controller(18)	AS 11_2_plus_3_2	1	11	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	1/1/1970 1:50	correct	0	1	0	AS done	1	Single-KC	36	done	9	0.6688263669880996
2035	37	BKT Controller(18)	AS 3_7_plus_4_7	1	1	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AS JCommTable6.R1C0	2	Single-KC	37	JCommTable6.R1C0	10	0.790147952750491
2036	38	BKT Controller(18)	AS 3_7_plus_4_7	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AS JCommTable6.R0C0	2	Single-KC	38	JCommTable6.R0C0	11	0.3113616545295713
2037	39	BKT Controller(18)	AS 3_7_plus_4_7	1	11	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AS done	2	Single-KC	39	done	10	0.817564308126098
2038	40	BKT Controller(18)	M 5_6_times_2_3	1	7	1/1/1970 1:51	1/1/1970 1:51		1/1/1970 1:51	incorrect	1	0	0	M  JCommTable6.R1C0	8	Single-KC	40	JCommTable6.R1C0	11	0.9362419903859522
2039	41	BKT Controller(18)	M 5_6_times_2_3	1	1	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	incorrect	1	1	0	M  JCommTable6.R0C0	8	Single-KC	41	JCommTable6.R0C0	12	0.9366020518748225
2040	42	BKT Controller(18)	M 5_6_times_2_3	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	M  JCommTable6.R1C0	9	Single-KC	42	JCommTable6.R1C0	12	0.9541512322413682
2041	43	BKT Controller(18)	M 5_6_times_2_3	1	5	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	M  done	8	Single-KC	43	done	11	0.9710148650002374
2042	44	BKT Controller(18)	AD 1_2_plus_2_3	1	1	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	incorrect	2	1	1	AD JCommTable6.R0C0	3	Single-KC	44	JCommTable6.R0C0	13	0.20034264479780856
2043	45	BKT Controller(18)	AD 1_2_plus_2_3	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AD JCommTable4.R1C0	2	Single-KC	45	JCommTable4.R1C0	5	0.4123932066935733
2044	46	BKT Controller(18)	AD 1_2_plus_2_3	1	7	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AD JCommTable4.R0C0	2	Single-KC	46	JCommTable4.R0C0	2	0.475130143922431
2045	47	BKT Controller(18)	AD 1_2_plus_2_3	1	9	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	incorrect	2	1	1	AD JCommTable5.R0C0	2	Single-KC	47	JCommTable5.R0C0	2	0.40731095734466355
2046	48	BKT Controller(18)	AD 1_2_plus_2_3	1	15	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	incorrect	1	1	1	AD JCommTable6.R0C0	4	Single-KC	48	JCommTable6.R0C0	14	0.25572978647420475
2047	49	BKT Controller(18)	AD 1_2_plus_2_3	1	21	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AD JCommTable6.R0C0	5	Single-KC	49	JCommTable6.R0C0	15	0.32029609991855645
2048	50	BKT Controller(18)	AD 1_2_plus_2_3	1	23	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AD JCommTable6.R1C0	2	Single-KC	50	JCommTable6.R1C0	13	0.23674620853805062
2049	51	BKT Controller(18)	AD 1_2_plus_2_3	1	25	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	AD done	2	Single-KC	51	done	12	0.7199314327723466
2050	52	BKT Controller(18)	M 11_9_times_2_3	1	1	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	M  JCommTable6.R0C0	9	Single-KC	52	JCommTable6.R0C0	16	0.9513363128650465
2051	53	BKT Controller(18)	M 11_9_times_2_3	1	3	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	M  JCommTable6.R1C0	10	Single-KC	53	JCommTable6.R1C0	14	0.9672060833315427
2052	54	BKT Controller(18)	M 11_9_times_2_3	1	5	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	1/1/1970 1:51	correct	0	1	0	M  done	9	Single-KC	54	done	13	0.9827079383202008
2053	55	BKT Controller(18)	M 9_8_times_5_3	1	1	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  JCommTable6.R0C0	10	Single-KC	55	JCommTable6.R0C0	17	0.9627822716553348
2054	56	BKT Controller(18)	M 9_8_times_5_3	1	3	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  JCommTable6.R1C0	11	Single-KC	56	JCommTable6.R1C0	15	0.9766347590850496
2055	57	BKT Controller(18)	M 9_8_times_5_3	1	5	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  done	10	Single-KC	57	done	14	0.9897337097937451
2056	58	BKT Controller(18)	M 3_2_times_1_3	1	1	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  JCommTable6.R0C0	11	Single-KC	58	JCommTable6.R0C0	18	0.9716164015535117
2057	59	BKT Controller(18)	M 3_2_times_1_3	1	3	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  JCommTable6.R1C0	12	Single-KC	59	JCommTable6.R1C0	16	0.9833990971369182
2058	60	BKT Controller(18)	M 3_2_times_1_3	1	5	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  done	11	Single-KC	60	done	15	0.993922561316209
2059	61	BKT Controller(18)	M 3_4_times_4_9	2	1	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  JCommTable6.R0C0	12	Single-KC	61	JCommTable6.R0C0	19	0.9784006739832888
2060	62	BKT Controller(18)	M 3_4_times_4_9	2	3	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  JCommTable6.R1C0	13	Single-KC	62	JCommTable6.R1C0	17	0.9882287333646708
2061	63	BKT Controller(18)	M 3_4_times_4_9	2	5	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	M  done	12	Single-KC	63	done	16	0.9964084797906434
2062	64	BKT Controller(18)	AD 2_3_plus_3_5	1	1	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	1/1/1970 1:52	correct	0	1	0	AD JCommTable8.R0C0	1	Single-KC	64	JCommTable8.R0C0	2	0.8000127225062124
