	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	KC (Selected)	Opportunity (Selected)	Prediction
45229	122	Streak Agent(15)	AS 2_2_plus_8_2	1	JCommTable6.R0C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS JCommTable6.R0C0	6	Single-KC	122	JCommTable6.R0C0	23	0.745662411688882
45230	123	Streak Agent(15)	AS 2_2_plus_8_2	1	JCommTable6.R1C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS JCommTable6.R1C0	7	Single-KC	123	JCommTable6.R1C0	25	0.714041192732477
45231	124	Streak Agent(15)	AS 2_2_plus_8_2	1	done	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS done	6	Single-KC	124	done	21	0.9879861341398014
45232	125	Streak Agent(15)	AS 6_2_plus_6_2	1	JCommTable6.R0C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	1	1	0	AS JCommTable6.R0C0	7	Single-KC	125	JCommTable6.R0C0	24	0.7576296415235446
45233	126	Streak Agent(15)	AS 6_2_plus_6_2	1	JCommTable6.R1C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS JCommTable6.R1C0	8	Single-KC	126	JCommTable6.R1C0	26	0.7202015063516971
45234	127	Streak Agent(15)	AS 6_2_plus_6_2	1	done	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS done	7	Single-KC	127	done	22	0.9947912643661848
45235	128	Streak Agent(15)	AS 2_2_plus_1_2	1	JCommTable6.R0C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS JCommTable6.R0C0	8	Single-KC	128	JCommTable6.R0C0	25	0.7692080658097141
45236	129	Streak Agent(15)	AS 2_2_plus_1_2	1	JCommTable6.R1C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS JCommTable6.R1C0	9	Single-KC	129	JCommTable6.R1C0	27	0.7262799832021661
45237	130	Streak Agent(15)	AS 2_2_plus_1_2	1	done	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	AS done	8	Single-KC	130	done	23	0.997750475539515
45238	131	Streak Agent(15)	M 4_9_times_6_7	1	JCommTable8.R0C0	1/1/1970 4:12	1/1/1970 4:12		1/1/1970 4:12	incorrect	1	0	0	M  JCommTable8.R0C0	2	Single-KC	131	JCommTable8.R0C0	13	6.914320495537493e-09
45239	132	Streak Agent(15)	M 4_9_times_6_7	1	JCommTable6.R0C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	incorrect	1	1	0	M  JCommTable6.R0C0	5	Single-KC	132	JCommTable6.R0C0	26	0.6096383294270784
45240	133	Streak Agent(15)	M 4_9_times_6_7	1	JCommTable6.R1C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	M  JCommTable6.R1C0	7	Single-KC	133	JCommTable6.R1C0	28	0.7051981646793882
45241	134	Streak Agent(15)	M 4_9_times_6_7	1	done	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	M  done	4	Single-KC	134	done	24	0.8702227691617653
45242	135	Streak Agent(15)	M 8_5_times_1_3	1	JCommTable6.R0C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	M  JCommTable6.R0C0	6	Single-KC	135	JCommTable6.R0C0	27	0.6658997831937603
45243	136	Streak Agent(15)	M 8_5_times_1_3	1	JCommTable6.R1C0	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	1/1/1970 4:12	correct	0	1	0	M  JCommTable6.R1C0	8	Single-KC	136	JCommTable6.R1C0	29	0.738043886354232
45244	137	Streak Agent(15)	M 8_5_times_1_3	1	done	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	M  done	5	Single-KC	137	done	25	0.9304935765587737
45245	138	Streak Agent(15)	M 1_9_times_2_7	1	JCommTable6.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	1	1	0	M  JCommTable6.R1C0	9	Single-KC	138	JCommTable6.R1C0	30	0.7684317579276468
45246	139	Streak Agent(15)	M 1_9_times_2_7	1	JCommTable6.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	M  JCommTable6.R0C0	7	Single-KC	139	JCommTable6.R0C0	28	0.7178059193186513
45247	140	Streak Agent(15)	M 1_9_times_2_7	1	done	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	M  done	6	Single-KC	140	done	26	0.9639336490028593
45248	141	Streak Agent(15)	AD 2_7_plus_10_3	1	JCommTable8.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD JCommTable8.R0C0	10	Single-KC	141	JCommTable8.R0C0	14	0.8363731421978039
45249	142	Streak Agent(15)	AD 2_7_plus_10_3	1	JCommTable4.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD JCommTable4.R1C0	11	Single-KC	142	JCommTable4.R1C0	11	0.9432448481815081
45250	143	Streak Agent(15)	AD 2_7_plus_10_3	1	JCommTable5.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD JCommTable5.R1C0	11	Single-KC	143	JCommTable5.R1C0	11	0.9813316982336413
45251	144	Streak Agent(15)	AD 2_7_plus_10_3	1	JCommTable4.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD JCommTable4.R0C0	12	Single-KC	144	JCommTable4.R0C0	12	0.8595826133367213
45252	145	Streak Agent(15)	AD 2_7_plus_10_3	1	JCommTable5.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD JCommTable5.R0C0	13	Single-KC	145	JCommTable5.R0C0	13	0.7837510449982338
45253	146	Streak Agent(15)	AD 2_7_plus_10_3	1	JCommTable6.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD JCommTable6.R1C0	13	Single-KC	146	JCommTable6.R1C0	31	0.5944385181690136
45254	147	Streak Agent(15)	AD 2_7_plus_10_3	1	JCommTable6.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD JCommTable6.R0C0	14	Single-KC	147	JCommTable6.R0C0	29	0.6715808695279202
45255	148	Streak Agent(15)	AD 2_7_plus_10_3	1	done	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AD done	13	Single-KC	148	done	27	0.9900423081060192
45256	149	Streak Agent(15)	AS 3_9_plus_3_9	1	JCommTable6.R0C0	1/1/1970 4:13	1/1/1970 4:13		1/1/1970 4:13	incorrect	1	0	0	AS JCommTable6.R0C0	9	Single-KC	149	JCommTable6.R0C0	30	0.7803936972470464
45257	150	Streak Agent(15)	AS 3_9_plus_3_9	1	JCommTable6.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AS JCommTable6.R1C0	10	Single-KC	150	JCommTable6.R1C0	32	0.7322754966324061
45258	151	Streak Agent(15)	AS 3_9_plus_3_9	1	JCommTable6.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AS JCommTable6.R0C0	10	Single-KC	151	JCommTable6.R0C0	31	0.7911843725888198
45259	152	Streak Agent(15)	AS 3_9_plus_3_9	1	done	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AS done	9	Single-KC	152	done	28	0.9990301249564636
45260	153	Streak Agent(15)	M 10_8_times_8_2	1	JCommTable6.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	M  JCommTable6.R1C0	10	Single-KC	153	JCommTable6.R1C0	33	0.7962676078429388
45261	154	Streak Agent(15)	M 10_8_times_8_2	1	JCommTable6.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	M  JCommTable6.R0C0	8	Single-KC	154	JCommTable6.R0C0	32	0.7644998246380856
45262	155	Streak Agent(15)	M 10_8_times_8_2	1	done	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	M  done	7	Single-KC	155	done	29	0.9816035224892186
45263	156	Streak Agent(15)	AS 9_1_plus_9_1	1	JCommTable6.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AS JCommTable6.R1C0	11	Single-KC	156	JCommTable6.R1C0	34	0.7381870259768243
45264	157	Streak Agent(15)	AS 9_1_plus_9_1	1	JCommTable6.R0C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AS JCommTable6.R0C0	11	Single-KC	157	JCommTable6.R0C0	33	0.8015796432650913
45265	158	Streak Agent(15)	AS 9_1_plus_9_1	1	done	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:13	correct	0	1	0	AS done	10	Single-KC	158	done	30	0.9995821464324601
45266	159	Streak Agent(15)	AS 9_4_plus_7_4	1	JCommTable6.R1C0	1/1/1970 4:13	1/1/1970 4:13	1/1/1970 4:14	1/1/1970 4:14	incorrect	1	1	0	AS JCommTable6.R1C0	12	Single-KC	159	JCommTable6.R1C0	35	0.7440136553064615
45267	160	Streak Agent(15)	AS 9_4_plus_7_4	1	JCommTable6.R0C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS JCommTable6.R0C0	12	Single-KC	160	JCommTable6.R0C0	34	0.8115806573573698
45268	161	Streak Agent(15)	AS 9_4_plus_7_4	1	done	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS done	11	Single-KC	161	done	31	0.9998200317551038
45269	162	Streak Agent(15)	M 2_7_times_6_1	1	JCommTable6.R1C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  JCommTable6.R1C0	11	Single-KC	162	JCommTable6.R1C0	36	0.8215345301606058
45270	163	Streak Agent(15)	M 2_7_times_6_1	1	JCommTable6.R0C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  JCommTable6.R0C0	9	Single-KC	163	JCommTable6.R0C0	35	0.8055603224539519
45271	164	Streak Agent(15)	M 2_7_times_6_1	1	done	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  done	8	Single-KC	164	done	32	0.9906999728071436
45272	165	Streak Agent(15)	M 8_1_times_5_1	1	JCommTable6.R0C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  JCommTable6.R0C0	10	Single-KC	165	JCommTable6.R0C0	36	0.8409511373752518
45273	166	Streak Agent(15)	M 8_1_times_5_1	1	JCommTable6.R1C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	incorrect	1	1	1	M  JCommTable6.R1C0	12	Single-KC	166	JCommTable6.R1C0	37	0.8442806581293885
45274	167	Streak Agent(15)	M 8_1_times_5_1	1	done	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  done	9	Single-KC	167	done	33	0.9953199737562499
45275	168	Streak Agent(15)	AS 3_9_plus_3_9	2	JCommTable6.R1C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS JCommTable6.R1C0	13	Single-KC	168	JCommTable6.R1C0	38	0.7497545719602687
45276	169	Streak Agent(15)	AS 3_9_plus_3_9	2	JCommTable6.R0C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS JCommTable6.R0C0	13	Single-KC	169	JCommTable6.R0C0	37	0.8211900354259544
45277	170	Streak Agent(15)	AS 3_9_plus_3_9	2	done	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS done	12	Single-KC	170	done	34	0.9999224987313714
45278	171	Streak Agent(15)	AS 2_2_plus_8_2	2	JCommTable6.R1C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS JCommTable6.R1C0	14	Single-KC	171	JCommTable6.R1C0	39	0.7554090648705929
45279	172	Streak Agent(15)	AS 2_2_plus_8_2	2	JCommTable6.R0C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS JCommTable6.R0C0	14	Single-KC	172	JCommTable6.R0C0	38	0.8304117425292602
45280	173	Streak Agent(15)	AS 2_2_plus_8_2	2	done	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	AS done	13	Single-KC	173	done	35	0.9999666269114349
45281	174	Streak Agent(15)	M 6_3_times_1_5	1	JCommTable6.R1C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	incorrect	1	1	0	M  JCommTable6.R1C0	13	Single-KC	174	JCommTable6.R1C0	40	0.8646054912040888
45282	175	Streak Agent(15)	M 6_3_times_1_5	1	JCommTable6.R0C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  JCommTable6.R0C0	11	Single-KC	175	JCommTable6.R0C0	39	0.870932400346741
45283	176	Streak Agent(15)	M 6_3_times_1_5	1	done	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  done	10	Single-KC	176	done	36	0.9976503270354071
45284	177	Streak Agent(15)	M 1_9_times_4_5	1	JCommTable6.R0C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  JCommTable6.R0C0	12	Single-KC	177	JCommTable6.R0C0	40	0.8959612784140649
45285	178	Streak Agent(15)	M 1_9_times_4_5	1	JCommTable6.R1C0	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  JCommTable6.R1C0	14	Single-KC	178	JCommTable6.R1C0	41	0.8826462232756386
45286	179	Streak Agent(15)	M 1_9_times_4_5	1	done	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	1/1/1970 4:14	correct	0	1	0	M  done	11	Single-KC	179	done	37	0.998821687361541
45287	180	Streak Agent(15)	M 3_7_times_3_5	1	JCommTable6.R1C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R1C0	15	Single-KC	180	JCommTable6.R1C0	42	0.8985651237472441
45288	181	Streak Agent(15)	M 3_7_times_3_5	1	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	hint	0	1	1	M  JCommTable6.R0C0	13	Single-KC	181	JCommTable6.R0C0	41	0.9166013115335502
45289	182	Streak Agent(15)	M 3_7_times_3_5	1	done	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  done	12	Single-KC	182	done	38	0.9994094461244867
45290	183	Streak Agent(15)	M 3_10_times_5_10	1	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R0C0	14	Single-KC	183	JCommTable6.R0C0	42	0.933450754208658
45291	184	Streak Agent(15)	M 3_10_times_5_10	1	JCommTable6.R1C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R1C0	16	Single-KC	184	JCommTable6.R1C0	43	0.9125386171534619
45292	185	Streak Agent(15)	M 3_10_times_5_10	1	done	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  done	13	Single-KC	185	done	39	0.9997041094786989
45293	186	Streak Agent(15)	M 1_9_times_4_5	2	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R0C0	15	Single-KC	186	JCommTable6.R0C0	43	0.9470925156656572
45294	187	Streak Agent(15)	M 1_9_times_4_5	2	JCommTable6.R1C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R1C0	17	Single-KC	187	JCommTable6.R1C0	44	0.9247483551764236
45295	188	Streak Agent(15)	M 1_9_times_4_5	2	done	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  done	14	Single-KC	188	done	40	0.999851769116667
45296	189	Streak Agent(15)	M 1_4_times_5_8	1	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R0C0	16	Single-KC	189	JCommTable6.R0C0	44	0.9580635184111083
45297	190	Streak Agent(15)	M 1_4_times_5_8	1	JCommTable6.R1C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R1C0	18	Single-KC	190	JCommTable6.R1C0	45	0.9353743077276303
45298	191	Streak Agent(15)	M 1_4_times_5_8	1	done	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  done	15	Single-KC	191	done	41	0.9999257469444064
45299	192	Streak Agent(15)	AS 5_6_plus_2_6	1	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	AS JCommTable6.R0C0	15	Single-KC	192	JCommTable6.R0C0	45	0.8392509585779008
45300	193	Streak Agent(15)	AS 5_6_plus_2_6	1	JCommTable6.R1C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	AS JCommTable6.R1C0	15	Single-KC	193	JCommTable6.R1C0	46	0.7609765226968839
45301	194	Streak Agent(15)	AS 5_6_plus_2_6	1	done	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	AS done	14	Single-KC	194	done	42	0.9999856294603401
45302	195	Streak Agent(15)	M 8_2_times_1_7	1	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R0C0	17	Single-KC	195	JCommTable6.R0C0	46	0.9668392059670463
45303	196	Streak Agent(15)	M 8_2_times_1_7	1	JCommTable6.R1C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R1C0	19	Single-KC	196	JCommTable6.R1C0	47	0.9445897219810646
45304	197	Streak Agent(15)	M 8_2_times_1_7	1	done	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  done	16	Single-KC	197	done	43	0.9999628059109004
45305	198	Streak Agent(15)	M 2_8_times_1_1	1	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R0C0	18	Single-KC	198	JCommTable6.R0C0	47	0.9738286458713511
45306	199	Streak Agent(15)	M 2_8_times_1_1	1	JCommTable6.R1C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R1C0	20	Single-KC	199	JCommTable6.R1C0	48	0.9525576987480954
45307	200	Streak Agent(15)	M 2_8_times_1_1	1	done	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  done	17	Single-KC	200	done	44	0.9999813694579379
45308	201	Streak Agent(15)	M 10_2_times_8_10	3	JCommTable6.R0C0	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	1/1/1970 4:15	correct	0	1	0	M  JCommTable6.R0C0	19	Single-KC	201	JCommTable6.R0C0	48	0.9793763169044218
45309	202	Streak Agent(15)	M 10_2_times_8_10	3	JCommTable6.R1C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	M  JCommTable6.R1C0	21	Single-KC	202	JCommTable6.R1C0	49	0.9594290962134507
45310	203	Streak Agent(15)	M 10_2_times_8_10	3	done	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	M  done	18	Single-KC	203	done	45	0.9999906680365087
45311	204	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable6.R0C0	1/1/1970 4:16	1/1/1970 4:16		1/1/1970 4:16	incorrect	1	0	0	AD JCommTable6.R0C0	15	Single-KC	204	JCommTable6.R0C0	49	0.6815672076844554
45312	205	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable8.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable8.R0C0	11	Single-KC	205	JCommTable8.R0C0	15	0.8401878043661479
45313	206	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable6.R1C0	1/1/1970 4:16	1/1/1970 4:16		1/1/1970 4:16	incorrect	1	0	0	AD JCommTable6.R1C0	14	Single-KC	206	JCommTable6.R1C0	50	0.6031503314749642
45314	207	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable4.R1C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable4.R1C0	12	Single-KC	207	JCommTable4.R1C0	12	0.9578026482413148
45315	208	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable5.R1C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable5.R1C0	12	Single-KC	208	JCommTable5.R1C0	12	0.988770736893165
45316	209	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable6.R1C0	1/1/1970 4:16	1/1/1970 4:16		1/1/1970 4:16	incorrect	1	0	0	AD JCommTable6.R1C0	15	Single-KC	209	JCommTable6.R1C0	51	0.6117972189675431
45317	210	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable4.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable4.R0C0	13	Single-KC	210	JCommTable4.R0C0	13	0.8862541487562685
45318	211	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable5.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable5.R0C0	14	Single-KC	211	JCommTable5.R0C0	14	0.8190398911554321
45319	212	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable6.R1C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	1	1	0	AD JCommTable6.R1C0	16	Single-KC	212	JCommTable6.R1C0	52	0.6203742842839002
45320	213	Streak Agent(15)	AD 10_6_plus_4_8	1	JCommTable6.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable6.R0C0	16	Single-KC	213	JCommTable6.R0C0	50	0.6913894275977168
45321	214	Streak Agent(15)	AD 10_6_plus_4_8	1	done	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD done	14	Single-KC	214	done	46	0.9934367960030869
45322	215	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 4:16	1/1/1970 4:16		1/1/1970 4:16	incorrect	1	0	0	AD JCommTable6.R1C0	17	Single-KC	215	JCommTable6.R1C0	53	0.628876800826255
45323	216	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 4:16	1/1/1970 4:16		1/1/1970 4:16	incorrect	1	0	0	AD JCommTable6.R0C0	17	Single-KC	216	JCommTable6.R0C0	51	0.7010415696584413
45324	217	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable8.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	hint	0	1	1	AD JCommTable8.R0C0	12	Single-KC	217	JCommTable8.R0C0	16	0.8439301296074498
45325	218	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable4.R1C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable4.R1C0	13	Single-KC	218	JCommTable4.R1C0	13	0.9687500577682073
45326	219	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable5.R1C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable5.R1C0	13	Single-KC	219	JCommTable5.R1C0	13	0.9932657723951089
45327	220	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable4.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable4.R0C0	14	Single-KC	220	JCommTable4.R0C0	14	0.9083994335835369
45328	221	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable8.R0C0	1/1/1970 4:16	1/1/1970 4:16		1/1/1970 4:16	incorrect	1	0	0	AD JCommTable8.R0C0	13	Single-KC	221	JCommTable8.R0C0	17	0.8476007164482463
45329	222	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable5.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable5.R0C0	15	Single-KC	222	JCommTable5.R0C0	15	0.8496746083348266
45330	223	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable6.R1C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable6.R1C0	18	Single-KC	223	JCommTable6.R1C0	54	0.6373002209151422
45331	224	Streak Agent(15)	AD 6_6_plus_9_6	1	JCommTable6.R0C0	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	1/1/1970 4:16	correct	0	1	0	AD JCommTable6.R0C0	18	Single-KC	224	JCommTable6.R0C0	52	0.7105182266571413
