	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
4361	105	Random Controller(15)	M 2_7_times_4_5	1	JCommTable6.R1C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R1C0	30	M  JCommTable6.R1C0	17	Single-KC	105	0.9665307454015066
4362	106	Random Controller(15)	M 2_7_times_4_5	1	JCommTable6.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R0C0	26	M  JCommTable6.R0C0	17	Single-KC	106	0.9633838094333226
4363	107	Random Controller(15)	M 2_7_times_4_5	1	done	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	done	25	M  done	16	Single-KC	107	0.9999223494055687
4364	108	Random Controller(15)	AS 3_7_plus_4_7	1	JCommTable6.R1C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R1C0	31	AS JCommTable6.R1C0	6	Single-KC	108	0.8854942091946671
4365	109	Random Controller(15)	AS 3_7_plus_4_7	1	JCommTable6.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R0C0	27	AS JCommTable6.R0C0	5	Single-KC	109	0.7787448152042955
4366	110	Random Controller(15)	AS 3_7_plus_4_7	1	done	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	done	26	AS done	7	Single-KC	110	0.9973537985586444
4367	111	Random Controller(15)	M 3_2_times_1_4	1	JCommTable6.R1C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R1C0	32	M  JCommTable6.R1C0	18	Single-KC	111	0.9715173142484288
4368	112	Random Controller(15)	M 3_2_times_1_4	1	JCommTable6.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R0C0	28	M  JCommTable6.R0C0	18	Single-KC	112	0.9697210578471013
4369	113	Random Controller(15)	M 3_2_times_1_4	1	done	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	done	27	M  done	17	Single-KC	113	0.999960060986045
4370	114	Random Controller(15)	M 3_2_times_1_3	1	JCommTable6.R1C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R1C0	33	M  JCommTable6.R1C0	19	Single-KC	114	0.9757795541122557
4371	115	Random Controller(15)	M 3_2_times_1_3	1	JCommTable6.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R0C0	29	M  JCommTable6.R0C0	19	Single-KC	115	0.9749899777289366
4372	116	Random Controller(15)	M 3_2_times_1_3	1	done	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	done	28	M  done	18	Single-KC	116	0.9999794580372361
4373	117	Random Controller(15)	AD 1_2_plus_2_3	1	JCommTable8.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable8.R0C0	6	AD JCommTable8.R0C0	4	Single-KC	117	0.8197696333875725
4374	118	Random Controller(15)	AD 1_2_plus_2_3	1	JCommTable4.R1C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable4.R1C0	6	AD JCommTable4.R1C0	4	Single-KC	118	0.6573333505979242
4375	119	Random Controller(15)	AD 1_2_plus_2_3	1	JCommTable5.R1C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable5.R1C0	4	AD JCommTable5.R1C0	4	Single-KC	119	0.6051265119115092
4376	120	Random Controller(15)	AD 1_2_plus_2_3	1	JCommTable4.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable4.R0C0	8	AD JCommTable4.R0C0	6	Single-KC	120	0.7161381036818729
4377	121	Random Controller(15)	AD 1_2_plus_2_3	1	JCommTable5.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable5.R0C0	7	AD JCommTable5.R0C0	7	Single-KC	121	0.5991412473750812
4378	122	Random Controller(15)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	JCommTable6.R1C0	34	AD JCommTable6.R1C0	9	Single-KC	122	0.49393968893487117
4379	123	Random Controller(15)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	incorrect	1	1	0	JCommTable6.R0C0	30	AD JCommTable6.R0C0	6	Single-KC	123	0.33546224024611515
4380	124	Random Controller(15)	AD 1_2_plus_2_3	1	done	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	1/1/1970 3:09	correct	0	1	0	done	29	AD done	4	Single-KC	124	0.9582167697432303
4381	125	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 3:10	1/1/1970 3:10		1/1/1970 3:10	incorrect	1	0	0	JCommTable6.R1C0	35	AD JCommTable6.R1C0	10	Single-KC	125	0.5455848600614016
4382	126	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable8.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable8.R0C0	7	AD JCommTable8.R0C0	5	Single-KC	126	0.8926302792715574
4383	127	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable4.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable4.R1C0	7	AD JCommTable4.R1C0	5	Single-KC	127	0.736748574309024
4384	128	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 3:10	1/1/1970 3:10		1/1/1970 3:10	incorrect	1	0	0	JCommTable6.R1C0	36	AD JCommTable6.R1C0	11	Single-KC	128	0.596267478994793
4385	129	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable5.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable5.R1C0	5	AD JCommTable5.R1C0	5	Single-KC	129	0.6638064198444825
4386	130	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable4.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable4.R0C0	9	AD JCommTable4.R0C0	7	Single-KC	130	0.785242314995729
4387	131	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable5.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	Single-KC	131	0.6551884774095681
4388	132	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R1C0	37	AD JCommTable6.R1C0	12	Single-KC	132	0.644975694026422
4389	133	Random Controller(15)	AD 2_3_plus_3_5	1	JCommTable6.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R0C0	31	AD JCommTable6.R0C0	7	Single-KC	133	0.3997264300341634
4390	134	Random Controller(15)	AD 2_3_plus_3_5	1	done	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	done	30	AD done	5	Single-KC	134	0.9874532971136264
4391	135	Random Controller(15)	M 1_2_times_2_3	1	JCommTable6.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R1C0	38	M  JCommTable6.R1C0	20	Single-KC	135	0.9794174915342944
4392	136	Random Controller(15)	M 1_2_times_2_3	1	JCommTable6.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R0C0	32	M  JCommTable6.R0C0	20	Single-KC	136	0.9793615521284335
4393	137	Random Controller(15)	M 1_2_times_2_3	1	done	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	done	31	M  done	19	Single-KC	137	0.9999894346851087
4394	138	Random Controller(15)	M 2_5_times_7_10	1	JCommTable6.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R1C0	39	M  JCommTable6.R1C0	21	Single-KC	138	0.9825187959994484
4395	139	Random Controller(15)	M 2_5_times_7_10	1	JCommTable6.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R0C0	33	M  JCommTable6.R0C0	21	Single-KC	139	0.9829823434433629
4396	140	Random Controller(15)	M 2_5_times_7_10	1	done	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	done	32	M  done	20	Single-KC	140	0.9999945659848012
4397	141	Random Controller(15)	M 4_9_times_1_3	1	JCommTable6.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R1C0	40	M  JCommTable6.R1C0	22	Single-KC	141	0.9851598865741826
4398	142	Random Controller(15)	M 4_9_times_1_3	1	JCommTable6.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable6.R0C0	34	M  JCommTable6.R0C0	22	Single-KC	142	0.9859770018096016
4399	143	Random Controller(15)	M 4_9_times_1_3	1	done	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	done	33	M  done	21	Single-KC	143	0.9999972051521516
4400	144	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 3:10	1/1/1970 3:10		1/1/1970 3:10	incorrect	1	0	0	JCommTable4.R1C0	8	AD JCommTable4.R1C0	6	Single-KC	144	0.803267219892111
4401	145	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable8.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable8.R0C0	8	AD JCommTable8.R0C0	6	Single-KC	145	0.9382545503401831
4402	146	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable4.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable4.R1C0	9	AD JCommTable4.R1C0	7	Single-KC	146	0.8562571779575069
4403	147	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable4.R0C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable4.R0C0	10	AD JCommTable4.R0C0	8	Single-KC	147	0.8412527479798768
4404	148	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 3:10	1/1/1970 3:10		1/1/1970 3:10	incorrect	1	0	0	JCommTable5.R0C0	9	AD JCommTable5.R0C0	9	Single-KC	148	0.7072285749514816
4405	149	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable5.R1C0	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	1/1/1970 3:10	correct	0	1	0	JCommTable5.R1C0	6	AD JCommTable5.R1C0	6	Single-KC	149	0.7178323754431347
4406	150	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable5.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable5.R0C0	10	AD JCommTable5.R0C0	10	Single-KC	150	0.7543592243653457
4407	151	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable6.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R1C0	41	AD JCommTable6.R1C0	13	Single-KC	151	0.6908542401801311
4408	152	Random Controller(15)	AD 7_8_plus_1_3	1	JCommTable6.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R0C0	35	AD JCommTable6.R0C0	8	Single-KC	152	0.46763832093330493
4409	153	Random Controller(15)	AD 7_8_plus_1_3	1	done	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	done	34	AD done	6	Single-KC	153	0.9963112189795281
4410	154	Random Controller(15)	M 9_8_times_5_3	1	JCommTable6.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R1C0	42	M  JCommTable6.R1C0	23	Single-KC	154	0.987407070851431
4411	155	Random Controller(15)	M 9_8_times_5_3	1	JCommTable6.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R0C0	36	M  JCommTable6.R0C0	23	Single-KC	155	0.9884508708835988
4412	156	Random Controller(15)	M 9_8_times_5_3	1	done	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	done	35	M  done	22	Single-KC	156	0.9999985625427611
4413	157	Random Controller(15)	AD 6_7_plus_1_6	1	JCommTable8.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable8.R0C0	9	AD JCommTable8.R0C0	7	Single-KC	157	0.9652466517929644
4414	158	Random Controller(15)	AD 6_7_plus_1_6	1	JCommTable4.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable4.R1C0	10	AD JCommTable4.R1C0	8	Single-KC	158	0.8968078630416981
4415	159	Random Controller(15)	AD 6_7_plus_1_6	1	JCommTable5.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable5.R1C0	7	AD JCommTable5.R1C0	7	Single-KC	159	0.766233840811239
4416	160	Random Controller(15)	AD 6_7_plus_1_6	1	JCommTable4.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable4.R0C0	11	AD JCommTable4.R0C0	9	Single-KC	160	0.8847983438305106
4417	161	Random Controller(15)	AD 6_7_plus_1_6	1	JCommTable5.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable5.R0C0	11	AD JCommTable5.R0C0	11	Single-KC	161	0.7960902741790005
4418	162	Random Controller(15)	AD 6_7_plus_1_6	1	JCommTable6.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R1C0	43	AD JCommTable6.R1C0	14	Single-KC	162	0.7332560176542008
4419	163	Random Controller(15)	AD 6_7_plus_1_6	1	JCommTable6.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	incorrect	1	1	0	JCommTable6.R0C0	37	AD JCommTable6.R0C0	9	Single-KC	163	0.536770808473721
4420	164	Random Controller(15)	AD 6_7_plus_1_6	1	done	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	done	36	AD done	7	Single-KC	164	0.9989223087154553
4421	165	Random Controller(15)	M 2_3_times_5_6	1	JCommTable6.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R1C0	44	M  JCommTable6.R1C0	24	Single-KC	165	0.9893176619794335
4422	166	Random Controller(15)	M 2_3_times_5_6	1	JCommTable6.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R0C0	38	M  JCommTable6.R0C0	24	Single-KC	166	0.9904925203621817
4423	167	Random Controller(15)	M 2_3_times_5_6	1	done	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	done	37	M  done	23	Single-KC	167	0.9999992606817746
4424	168	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable8.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable8.R0C0	10	AD JCommTable8.R0C0	8	Single-KC	168	0.9806820671876818
4425	169	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable4.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable4.R1C0	11	AD JCommTable4.R1C0	9	Single-KC	169	0.926895637560012
4426	170	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable4.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable4.R0C0	12	AD JCommTable4.R0C0	10	Single-KC	170	0.9175694724964552
4427	171	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 3:11	1/1/1970 3:11		1/1/1970 3:11	incorrect	1	0	0	JCommTable5.R0C0	12	AD JCommTable5.R0C0	12	Single-KC	171	0.8323077702643195
4428	172	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable5.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable5.R1C0	8	AD JCommTable5.R1C0	8	Single-KC	172	0.8085471500011517
4429	173	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable5.R0C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable5.R0C0	13	AD JCommTable5.R0C0	13	Single-KC	173	0.8631979084273618
4430	174	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable6.R1C0	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	1/1/1970 3:11	correct	0	1	0	JCommTable6.R1C0	45	AD JCommTable6.R1C0	15	Single-KC	174	0.7717633948508551
4431	175	Random Controller(15)	AD 5_3_plus_2_5	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	incorrect	1	1	0	JCommTable6.R0C0	39	AD JCommTable6.R0C0	10	Single-KC	175	0.6045180648256279
4432	176	Random Controller(15)	AD 5_3_plus_2_5	1	done	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	done	38	AD done	8	Single-KC	176	0.9996857314249837
4433	177	Random Controller(15)	AS 2_3_plus_4_3	1	JCommTable6.R1C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R1C0	46	AS JCommTable6.R1C0	7	Single-KC	177	0.9310104657849261
4434	178	Random Controller(15)	AS 2_3_plus_4_3	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R0C0	40	AS JCommTable6.R0C0	6	Single-KC	178	0.8466024998678836
4435	179	Random Controller(15)	AS 2_3_plus_4_3	1	done	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	done	39	AS done	8	Single-KC	179	0.9989330745534288
4436	180	Random Controller(15)	M 2_8_times_3_7	1	JCommTable6.R1C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R1C0	47	M  JCommTable6.R1C0	25	Single-KC	180	0.9909410388921588
4437	181	Random Controller(15)	M 2_8_times_3_7	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R0C0	41	M  JCommTable6.R0C0	25	Single-KC	181	0.9921761048380582
4438	182	Random Controller(15)	M 2_8_times_3_7	1	done	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	done	40	M  done	24	Single-KC	182	0.9999996197512955
4439	183	Random Controller(15)	M 7_10_times_2_5	1	JCommTable6.R1C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R1C0	48	M  JCommTable6.R1C0	26	Single-KC	183	0.9923196291710815
4440	184	Random Controller(15)	M 7_10_times_2_5	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R0C0	42	M  JCommTable6.R0C0	26	Single-KC	184	0.9935634975062351
4441	185	Random Controller(15)	M 7_10_times_2_5	1	done	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	done	41	M  done	25	Single-KC	185	0.9999998044292063
4442	186	Random Controller(15)	AS 2_5_plus_4_5	1	JCommTable6.R1C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R1C0	49	AS JCommTable6.R1C0	8	Single-KC	186	0.9592662188921879
4443	187	Random Controller(15)	AS 2_5_plus_4_5	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R0C0	43	AS JCommTable6.R0C0	7	Single-KC	187	0.896416832836985
4444	188	Random Controller(15)	AS 2_5_plus_4_5	1	done	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	done	42	AS done	9	Single-KC	188	0.9995702310660644
4445	189	Random Controller(15)	M 5_3_times_9_8	1	JCommTable6.R1C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R1C0	50	M  JCommTable6.R1C0	27	Single-KC	189	0.9934898042325722
4446	190	Random Controller(15)	M 5_3_times_9_8	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R0C0	44	M  JCommTable6.R0C0	27	Single-KC	190	0.9947061798135599
4447	191	Random Controller(15)	M 5_3_times_9_8	1	done	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	done	43	M  done	26	Single-KC	191	0.9999998994133802
4448	192	Random Controller(15)	M 3_4_times_1_8	1	JCommTable6.R1C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R1C0	51	M  JCommTable6.R1C0	28	Single-KC	192	0.9944826836508489
4449	193	Random Controller(15)	M 3_4_times_1_8	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R0C0	45	M  JCommTable6.R0C0	28	Single-KC	193	0.995646888754436
4450	194	Random Controller(15)	M 3_4_times_1_8	1	done	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	done	44	M  done	27	Single-KC	194	0.9999999482659581
4451	195	Random Controller(15)	M 5_9_times_3_7	1	JCommTable6.R1C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R1C0	52	M  JCommTable6.R1C0	29	Single-KC	195	0.9953248501618444
4452	196	Random Controller(15)	M 5_9_times_3_7	1	JCommTable6.R0C0	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	1/1/1970 3:12	correct	0	1	0	JCommTable6.R0C0	46	M  JCommTable6.R0C0	29	Single-KC	196	0.9964210356890243
4453	197	Random Controller(15)	M 5_9_times_3_7	1	done	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	done	45	M  done	28	Single-KC	197	0.9999999733919775
4454	198	Random Controller(15)	M 2_3_times_11_9	1	JCommTable6.R1C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable6.R1C0	53	M  JCommTable6.R1C0	30	Single-KC	198	0.996038979875581
4455	199	Random Controller(15)	M 2_3_times_11_9	1	JCommTable6.R0C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable6.R0C0	47	M  JCommTable6.R0C0	30	Single-KC	199	0.9970579169914972
4456	200	Random Controller(15)	M 2_3_times_11_9	1	done	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	done	46	M  done	29	Single-KC	200	0.9999999863148747
4457	201	Random Controller(15)	AD 5_3_plus_9_8	1	JCommTable8.R0C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable8.R0C0	11	AD JCommTable8.R0C0	9	Single-KC	201	0.9893376964102033
4458	202	Random Controller(15)	AD 5_3_plus_9_8	1	JCommTable4.R1C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable4.R1C0	12	AD JCommTable4.R1C0	10	Single-KC	202	0.9487124097519349
4459	203	Random Controller(15)	AD 5_3_plus_9_8	1	JCommTable6.R0C0	1/1/1970 3:13	1/1/1970 3:13		1/1/1970 3:13	incorrect	1	0	0	JCommTable6.R0C0	48	AD JCommTable6.R0C0	11	Single-KC	203	0.6684767400372676
4460	204	Random Controller(15)	AD 5_3_plus_9_8	1	JCommTable5.R1C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable5.R1C0	9	AD JCommTable5.R1C0	9	Single-KC	204	0.844753246505567
4461	205	Random Controller(15)	AD 5_3_plus_9_8	1	JCommTable4.R0C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable4.R0C0	13	AD JCommTable4.R0C0	11	Single-KC	205	0.9416332375713578
4462	206	Random Controller(15)	AD 5_3_plus_9_8	1	JCommTable5.R0C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable5.R0C0	14	AD JCommTable5.R0C0	14	Single-KC	206	0.8891556596954202
4463	207	Random Controller(15)	AD 5_3_plus_9_8	1	JCommTable6.R1C0	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	1/1/1970 3:13	correct	0	1	0	JCommTable6.R1C0	54	AD JCommTable6.R1C0	16	Single-KC	207	0.8061811938821609
