Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (Single-KC)	Opportunity (Single-KC)	KC (ptype_selection)	Opportunity (ptype_selection)
10	BKT Controller(15)	AD 5_9_plus_8_3	1	19	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	hint	0	1	1	JCommTable6.R0C0	3	Single-KC	10	AD JCommTable6.R0C0	2
11	BKT Controller(15)	AD 5_9_plus_8_3	1	25	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	hint	0	1	1	done	2	Single-KC	11	AD done	1
12	BKT Controller(15)	AD 10_3_plus_1_10	1	1	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	incorrect	1	1	0	JCommTable4.R1C0	2	Single-KC	12	AD JCommTable4.R1C0	2
13	BKT Controller(15)	AD 10_3_plus_1_10	1	3	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	incorrect	2	1	1	JCommTable6.R0C0	4	Single-KC	13	AD JCommTable6.R0C0	3
14	BKT Controller(15)	AD 10_3_plus_1_10	1	7	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	incorrect	1	1	0	JCommTable6.R1C0	3	Single-KC	14	AD JCommTable6.R1C0	2
15	BKT Controller(15)	AD 10_3_plus_1_10	1	9	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:35	incorrect	2	1	1	JCommTable6.R0C0	5	Single-KC	15	AD JCommTable6.R0C0	4
16	BKT Controller(15)	AD 10_3_plus_1_10	1	15	1/1/1970 1:35	1/1/1970 1:35	1/1/1970 1:36	1/1/1970 1:36	incorrect	1	1	1	JCommTable6.R0C0	6	Single-KC	16	AD JCommTable6.R0C0	5
17	BKT Controller(15)	AD 10_3_plus_1_10	1	17	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	hint	0	1	1	JCommTable6.R1C0	4	Single-KC	17	AD JCommTable6.R1C0	3
18	BKT Controller(15)	AD 10_3_plus_1_10	1	19	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	hint	0	1	1	JCommTable6.R0C0	7	Single-KC	18	AD JCommTable6.R0C0	6
19	BKT Controller(15)	AD 10_3_plus_1_10	1	25	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	done	3	Single-KC	19	AD done	2
20	BKT Controller(15)	AS 4_10_plus_7_10	1	1	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	incorrect	1	1	1	JCommTable8.R0C0	1	Single-KC	20	AS JCommTable8.R0C0	1
21	BKT Controller(15)	AS 4_10_plus_7_10	1	3	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	incorrect	1	1	1	done	4	Single-KC	21	AS done	1
22	BKT Controller(15)	AS 4_10_plus_7_10	1	11	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	done	5	Single-KC	22	AS done	2
23	BKT Controller(15)	AD 5_1_plus_7_7	1	1	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	incorrect	2	1	0	JCommTable6.R1C0	5	Single-KC	23	AD JCommTable6.R1C0	4
24	BKT Controller(15)	AD 5_1_plus_7_7	1	3	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable4.R1C0	3	Single-KC	24	AD JCommTable4.R1C0	3
25	BKT Controller(15)	AD 5_1_plus_7_7	1	7	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	incorrect	1	1	0	JCommTable6.R1C0	6	Single-KC	25	AD JCommTable6.R1C0	5
26	BKT Controller(15)	AD 5_1_plus_7_7	1	9	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	incorrect	2	1	1	JCommTable6.R1C0	7	Single-KC	26	AD JCommTable6.R1C0	6
27	BKT Controller(15)	AD 5_1_plus_7_7	1	15	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable5.R0C0	2	Single-KC	27	AD JCommTable5.R0C0	2
28	BKT Controller(15)	AD 5_1_plus_7_7	1	17	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R1C0	8	Single-KC	28	AD JCommTable6.R1C0	7
29	BKT Controller(15)	AD 5_1_plus_7_7	1	19	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	incorrect	1	1	0	JCommTable6.R0C0	8	Single-KC	29	AD JCommTable6.R0C0	7
30	BKT Controller(15)	AD 5_1_plus_7_7	1	25	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	done	6	Single-KC	30	AD done	3
31	BKT Controller(15)	AS 10_8_plus_4_8	1	1	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	1/1/1970 1:36	correct	0	1	0	JCommTable6.R1C0	9	Single-KC	31	AS JCommTable6.R1C0	1
32	BKT Controller(15)	AS 10_8_plus_4_8	1	3	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable6.R0C0	9	Single-KC	32	AS JCommTable6.R0C0	1
33	BKT Controller(15)	AS 10_8_plus_4_8	1	11	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	done	7	Single-KC	33	AS done	3
34	BKT Controller(15)	AS 1_9_plus_7_9	1	1	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable6.R1C0	10	Single-KC	34	AS JCommTable6.R1C0	2
35	BKT Controller(15)	AS 1_9_plus_7_9	1	3	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable6.R0C0	10	Single-KC	35	AS JCommTable6.R0C0	2
36	BKT Controller(15)	AS 1_9_plus_7_9	1	11	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	done	8	Single-KC	36	AS done	4
37	BKT Controller(15)	AD 8_4_plus_8_5	1	1	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable8.R0C0	2	Single-KC	37	AD JCommTable8.R0C0	1
38	BKT Controller(15)	AD 8_4_plus_8_5	1	3	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable4.R1C0	4	Single-KC	38	AD JCommTable4.R1C0	4
39	BKT Controller(15)	AD 8_4_plus_8_5	1	11	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable5.R1C0	2	Single-KC	39	AD JCommTable5.R1C0	2
40	BKT Controller(15)	AD 8_4_plus_8_5	1	13	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	incorrect	1	1	0	JCommTable6.R1C0	11	Single-KC	40	AD JCommTable6.R1C0	8
41	BKT Controller(15)	AD 8_4_plus_8_5	1	15	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable5.R0C0	3	Single-KC	41	AD JCommTable5.R0C0	3
42	BKT Controller(15)	AD 8_4_plus_8_5	1	17	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable6.R1C0	12	Single-KC	42	AD JCommTable6.R1C0	9
43	BKT Controller(15)	AD 8_4_plus_8_5	1	19	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable6.R0C0	11	Single-KC	43	AD JCommTable6.R0C0	8
44	BKT Controller(15)	AD 8_4_plus_8_5	1	25	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	done	9	Single-KC	44	AD done	4
45	BKT Controller(15)	AS 8_8_plus_3_8	1	1	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	incorrect	1	1	0	JCommTable8.R0C0	3	Single-KC	45	AS JCommTable8.R0C0	2
46	BKT Controller(15)	AS 8_8_plus_3_8	1	3	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable6.R0C0	12	Single-KC	46	AS JCommTable6.R0C0	3
47	BKT Controller(15)	AS 8_8_plus_3_8	1	11	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	done	10	Single-KC	47	AS done	5
48	BKT Controller(15)	AD 5_7_plus_7_4	1	1	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	incorrect	2	1	0	JCommTable6.R1C0	13	Single-KC	48	AD JCommTable6.R1C0	10
49	BKT Controller(15)	AD 5_7_plus_7_4	1	3	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable4.R1C0	5	Single-KC	49	AD JCommTable4.R1C0	5
50	BKT Controller(15)	AD 5_7_plus_7_4	1	11	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable5.R1C0	3	Single-KC	50	AD JCommTable5.R1C0	3
51	BKT Controller(15)	AD 5_7_plus_7_4	1	13	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable4.R0C0	2	Single-KC	51	AD JCommTable4.R0C0	2
52	BKT Controller(15)	AD 5_7_plus_7_4	1	15	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable5.R0C0	4	Single-KC	52	AD JCommTable5.R0C0	4
53	BKT Controller(15)	AD 5_7_plus_7_4	1	17	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	1/1/1970 1:37	correct	0	1	0	JCommTable6.R1C0	14	Single-KC	53	AD JCommTable6.R1C0	11
54	BKT Controller(15)	AD 5_7_plus_7_4	1	19	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable6.R0C0	13	Single-KC	54	AD JCommTable6.R0C0	9
55	BKT Controller(15)	AD 5_7_plus_7_4	1	25	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	done	11	Single-KC	55	AD done	5
56	BKT Controller(15)	M 3_7_times_6_6	1	1	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	incorrect	1	1	0	JCommTable8.R0C0	4	Single-KC	56	M  JCommTable8.R0C0	1
57	BKT Controller(15)	M 3_7_times_6_6	1	3	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	incorrect	2	1	1	done	12	Single-KC	57	M  done	2
58	BKT Controller(15)	M 3_7_times_6_6	1	5	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	done	13	Single-KC	58	M  done	3
59	BKT Controller(15)	AS 10_4_plus_6_4	1	1	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable6.R1C0	15	Single-KC	59	AS JCommTable6.R1C0	3
60	BKT Controller(15)	AS 10_4_plus_6_4	1	3	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable6.R0C0	14	Single-KC	60	AS JCommTable6.R0C0	4
61	BKT Controller(15)	AS 10_4_plus_6_4	1	11	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	done	14	Single-KC	61	AS done	6
62	BKT Controller(15)	AS 4_6_plus_8_6	1	1	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable6.R1C0	16	Single-KC	62	AS JCommTable6.R1C0	4
63	BKT Controller(15)	AS 4_6_plus_8_6	1	3	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable6.R0C0	15	Single-KC	63	AS JCommTable6.R0C0	5
64	BKT Controller(15)	AS 4_6_plus_8_6	1	11	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	done	15	Single-KC	64	AS done	7
65	BKT Controller(15)	AS 2_6_plus_4_6	1	1	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable6.R1C0	17	Single-KC	65	AS JCommTable6.R1C0	5
66	BKT Controller(15)	AS 2_6_plus_4_6	1	3	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable6.R0C0	16	Single-KC	66	AS JCommTable6.R0C0	6
67	BKT Controller(15)	AS 2_6_plus_4_6	1	11	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	done	16	Single-KC	67	AS done	8
68	BKT Controller(15)	AD 1_10_plus_4_9	1	1	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable8.R0C0	5	Single-KC	68	AD JCommTable8.R0C0	2
69	BKT Controller(15)	AD 1_10_plus_4_9	1	3	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable4.R1C0	6	Single-KC	69	AD JCommTable4.R1C0	6
70	BKT Controller(15)	AD 1_10_plus_4_9	1	11	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable5.R1C0	4	Single-KC	70	AD JCommTable5.R1C0	4
71	BKT Controller(15)	AD 1_10_plus_4_9	1	13	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	correct	0	1	0	JCommTable4.R0C0	3	Single-KC	71	AD JCommTable4.R0C0	3
72	BKT Controller(15)	AD 1_10_plus_4_9	1	15	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	1/1/1970 1:38	incorrect	2	1	0	JCommTable6.R0C0	17	Single-KC	72	AD JCommTable6.R0C0	10
73	BKT Controller(15)	AD 1_10_plus_4_9	1	17	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	JCommTable6.R1C0	18	Single-KC	73	AD JCommTable6.R1C0	12
74	BKT Controller(15)	AD 1_10_plus_4_9	1	19	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	JCommTable6.R0C0	18	Single-KC	74	AD JCommTable6.R0C0	11
75	BKT Controller(15)	AD 1_10_plus_4_9	1	25	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	done	17	Single-KC	75	AD done	6
76	BKT Controller(15)	M 4_6_times_1_6	1	7	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	1	JCommTable6.R1C0	19	Single-KC	76	M  JCommTable6.R1C0	2
77	BKT Controller(15)	M 4_6_times_1_6	1	1	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	JCommTable6.R0C0	19	Single-KC	77	M  JCommTable6.R0C0	2
78	BKT Controller(15)	M 4_6_times_1_6	1	3	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	incorrect	1	1	1	JCommTable4.R1C0	7	Single-KC	78	M  JCommTable4.R1C0	1
79	BKT Controller(15)	M 4_6_times_1_6	1	5	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	done	18	Single-KC	79	M  done	4
80	BKT Controller(15)	AS 5_3_plus_7_3	1	7	1/1/1970 1:39	1/1/1970 1:39		1/1/1970 1:39	incorrect	1	0	0	JCommTable6.R0C0	20	Single-KC	80	AS JCommTable6.R0C0	7
81	BKT Controller(15)	AS 5_3_plus_7_3	1	1	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	incorrect	1	1	0	JCommTable6.R1C0	20	Single-KC	81	AS JCommTable6.R1C0	6
82	BKT Controller(15)	AS 5_3_plus_7_3	1	3	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	JCommTable6.R0C0	21	Single-KC	82	AS JCommTable6.R0C0	8
83	BKT Controller(15)	AS 5_3_plus_7_3	1	11	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	done	19	Single-KC	83	AS done	9
84	BKT Controller(15)	M 4_4_times_2_7	1	1	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	JCommTable6.R0C0	22	Single-KC	84	M  JCommTable6.R0C0	3
85	BKT Controller(15)	M 4_4_times_2_7	1	3	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	incorrect	1	1	0	JCommTable4.R1C0	8	Single-KC	85	M  JCommTable4.R1C0	2
86	BKT Controller(15)	M 4_4_times_2_7	1	5	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	correct	0	1	0	done	20	Single-KC	86	M  done	5
1	BKT Controller(16)	AS 10_3_plus_10_3	1	1	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	hint	0	1	1	JCommTable6.R1C0	1	Single-KC	1	AS JCommTable6.R1C0	1
2	BKT Controller(16)	AS 10_3_plus_10_3	1	3	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	hint	0	1	1	JCommTable6.R0C0	1	Single-KC	2	AS JCommTable6.R0C0	1
3	BKT Controller(16)	AS 10_3_plus_10_3	1	11	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:39	hint	0	1	1	done	1	Single-KC	3	AS done	1
4	BKT Controller(16)	AS 2_5_plus_10_5	1	1	1/1/1970 1:39	1/1/1970 1:39	1/1/1970 1:40	1/1/1970 1:40	incorrect	2	1	1	JCommTable6.R1C0	2	Single-KC	4	AS JCommTable6.R1C0	2
5	BKT Controller(16)	AS 2_5_plus_10_5	1	3	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	incorrect	1	1	1	JCommTable6.R0C0	2	Single-KC	5	AS JCommTable6.R0C0	2
6	BKT Controller(16)	AS 2_5_plus_10_5	1	11	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	0	1	1	done	2	Single-KC	6	AS done	2
7	BKT Controller(16)	AD 10_1_plus_8_2	1	1	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	incorrect	2	1	1	JCommTable6.R0C0	3	Single-KC	7	AD JCommTable6.R0C0	1
8	BKT Controller(16)	AD 10_1_plus_8_2	1	3	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	0	1	1	JCommTable4.R1C0	1	Single-KC	8	AD JCommTable4.R1C0	1
9	BKT Controller(16)	AD 10_1_plus_8_2	1	7	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	0	1	1	JCommTable4.R0C0	1	Single-KC	9	AD JCommTable4.R0C0	1
10	BKT Controller(16)	AD 10_1_plus_8_2	1	9	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	incorrect	1	1	1	JCommTable6.R1C0	3	Single-KC	10	AD JCommTable6.R1C0	1
11	BKT Controller(16)	AD 10_1_plus_8_2	1	15	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	0	1	1	JCommTable5.R0C0	1	Single-KC	11	AD JCommTable5.R0C0	1
12	BKT Controller(16)	AD 10_1_plus_8_2	1	17	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	hint	0	1	1	JCommTable6.R1C0	4	Single-KC	12	AD JCommTable6.R1C0	2
13	BKT Controller(16)	AD 10_1_plus_8_2	1	19	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	incorrect	2	1	1	JCommTable6.R0C0	4	Single-KC	13	AD JCommTable6.R0C0	2
14	BKT Controller(16)	AD 10_1_plus_8_2	1	25	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	correct	0	1	0	done	3	Single-KC	14	AD done	1
15	BKT Controller(16)	AS 5_3_plus_4_3	1	1	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	incorrect	3	1	1	JCommTable8.R0C0	1	Single-KC	15	AS JCommTable8.R0C0	1
16	BKT Controller(16)	AS 5_3_plus_4_3	1	3	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	correct	0	1	0	JCommTable6.R0C0	5	Single-KC	16	AS JCommTable6.R0C0	3
17	BKT Controller(16)	AS 5_3_plus_4_3	1	11	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	1/1/1970 1:40	correct	0	1	0	done	4	Single-KC	17	AS done	3
18	BKT Controller(16)	AS 8_5_plus_4_5	1	1	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	incorrect	2	1	1	JCommTable6.R1C0	5	Single-KC	18	AS JCommTable6.R1C0	3
19	BKT Controller(16)	AS 8_5_plus_4_5	1	3	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	JCommTable6.R0C0	6	Single-KC	19	AS JCommTable6.R0C0	4
20	BKT Controller(16)	AS 8_5_plus_4_5	1	11	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	done	5	Single-KC	20	AS done	4
21	BKT Controller(16)	M 1_7_times_2_2	1	7	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	2	0	0	JCommTable6.R1C0	6	Single-KC	21	M  JCommTable6.R1C0	1
22	BKT Controller(16)	M 1_7_times_2_2	1	1	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	incorrect	1	1	1	JCommTable8.R0C0	2	Single-KC	22	M  JCommTable8.R0C0	1
23	BKT Controller(16)	M 1_7_times_2_2	1	3	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	incorrect	1	1	1	done	6	Single-KC	23	M  done	1
24	BKT Controller(16)	M 1_7_times_2_2	1	5	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	hint	0	1	1	done	7	Single-KC	24	M  done	2
25	BKT Controller(16)	M 2_1_times_3_4	1	1	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	0	JCommTable6.R0C0	7	Single-KC	25	M  JCommTable6.R0C0	1
26	BKT Controller(16)	M 2_1_times_3_4	1	7	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	1	JCommTable6.R1C0	7	Single-KC	26	M  JCommTable6.R1C0	2
27	BKT Controller(16)	M 2_1_times_3_4	1	1	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	JCommTable6.R0C0	8	Single-KC	27	M  JCommTable6.R0C0	2
28	BKT Controller(16)	M 2_1_times_3_4	1	3	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	incorrect	1	1	1	JCommTable6.R1C0	8	Single-KC	28	M  JCommTable6.R1C0	3
29	BKT Controller(16)	M 2_1_times_3_4	1	5	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	done	8	Single-KC	29	M  done	3
30	BKT Controller(16)	AS 4_2_plus_1_2	1	7	1/1/1970 1:41	1/1/1970 1:41		1/1/1970 1:41	incorrect	1	0	1	JCommTable6.R0C0	9	Single-KC	30	AS JCommTable6.R0C0	5
31	BKT Controller(16)	AS 4_2_plus_1_2	1	1	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	correct	0	1	0	JCommTable6.R1C0	9	Single-KC	31	AS JCommTable6.R1C0	4
32	BKT Controller(16)	AS 4_2_plus_1_2	1	3	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	1/1/1970 1:41	incorrect	1	1	1	JCommTable6.R0C0	10	Single-KC	32	AS JCommTable6.R0C0	6
33	BKT Controller(16)	AS 4_2_plus_1_2	1	11	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	0	1	0	done	9	Single-KC	33	AS done	5
34	BKT Controller(16)	M 6_5_times_2_7	1	1	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	incorrect	3	1	1	JCommTable6.R0C0	11	Single-KC	34	M  JCommTable6.R0C0	3
35	BKT Controller(16)	M 6_5_times_2_7	1	3	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	incorrect	1	1	1	JCommTable6.R1C0	10	Single-KC	35	M  JCommTable6.R1C0	4
36	BKT Controller(16)	M 6_5_times_2_7	1	5	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	0	1	0	done	10	Single-KC	36	M  done	4
37	BKT Controller(16)	AS 10_3_plus_10_3	2	1	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	incorrect	2	1	0	JCommTable6.R1C0	11	Single-KC	37	AS JCommTable6.R1C0	5
38	BKT Controller(16)	AS 10_3_plus_10_3	2	3	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	incorrect	1	1	0	JCommTable4.R1C0	2	Single-KC	38	AS JCommTable4.R1C0	1
39	BKT Controller(16)	AS 10_3_plus_10_3	2	11	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	0	1	0	done	11	Single-KC	39	AS done	6
40	BKT Controller(16)	AS 4_10_plus_1_10	1	1	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	incorrect	1	1	0	JCommTable6.R1C0	12	Single-KC	40	AS JCommTable6.R1C0	6
41	BKT Controller(16)	AS 4_10_plus_1_10	1	3	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	incorrect	2	1	1	JCommTable6.R0C0	12	Single-KC	41	AS JCommTable6.R0C0	7
42	BKT Controller(16)	AS 4_10_plus_1_10	1	11	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	1/1/1970 1:42	correct	0	1	0	done	12	Single-KC	42	AS done	7
