	Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Selected)	Opportunity (Selected)	KC (ptype_selection)	Opportunity (ptype_selection)	KC (Single-KC)	Opportunity (Single-KC)	Prediction
17272	121	Streak Agent(16)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable6.R0C0	24	AD JCommTable6.R0C0	9	Single-KC	121	0.32554251266515477
17273	122	Streak Agent(16)	AD 1_2_plus_2_3	1	JCommTable6.R1C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	hint	0	1	1	JCommTable6.R1C0	26	AD JCommTable6.R1C0	11	Single-KC	122	0.3635124806032949
17274	123	Streak Agent(16)	AD 1_2_plus_2_3	1	JCommTable6.R0C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	hint	0	1	1	JCommTable6.R0C0	25	AD JCommTable6.R0C0	10	Single-KC	123	0.3544983702761708
17275	124	Streak Agent(16)	AD 1_2_plus_2_3	1	done	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	done	24	AD done	9	Single-KC	124	0.9790975462016341
17276	125	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable4.R1C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable4.R1C0	11	AD JCommTable4.R1C0	8	Single-KC	125	0.774659281546676
17277	126	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable8.R0C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable8.R0C0	11	AD JCommTable8.R0C0	8	Single-KC	126	0.9734424850780022
17278	127	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable4.R1C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable4.R1C0	12	AD JCommTable4.R1C0	9	Single-KC	127	0.8338022949997005
17279	128	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable4.R0C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable4.R0C0	14	AD JCommTable4.R0C0	11	Single-KC	128	0.803764331913007
17280	129	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable6.R0C0	26	AD JCommTable6.R0C0	11	Single-KC	129	0.38456124201572717
17281	130	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable6.R1C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable6.R1C0	27	AD JCommTable6.R1C0	12	Single-KC	130	0.39283884524808627
17282	131	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable6.R0C0	27	AD JCommTable6.R0C0	12	Single-KC	131	0.4155323923657809
17283	132	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable5.R1C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable5.R1C0	10	AD JCommTable5.R1C0	9	Single-KC	132	0.6521167319777427
17284	133	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable6.R0C0	28	AD JCommTable6.R0C0	13	Single-KC	133	0.44718545406616733
17285	134	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable6.R1C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable6.R1C0	28	AD JCommTable6.R1C0	13	Single-KC	134	0.42295892251802925
17286	135	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable5.R0C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable5.R0C0	8	AD JCommTable5.R0C0	8	Single-KC	135	0.5065649163507686
17287	136	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable6.R0C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable6.R0C0	29	AD JCommTable6.R0C0	14	Single-KC	136	0.47927248776731596
17288	137	Streak Agent(16)	AD 5_6_plus_1_7	2	JCommTable6.R1C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable6.R1C0	29	AD JCommTable6.R1C0	14	Single-KC	137	0.4536628445096769
17289	138	Streak Agent(16)	AD 5_6_plus_1_7	2	done	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	done	25	AD done	10	Single-KC	138	0.9889457765868966
17290	139	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable8.R0C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable8.R0C0	12	AD JCommTable8.R0C0	9	Single-KC	139	0.9861863520301107
17291	140	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable6.R0C0	1/1/1970 2:55	1/1/1970 2:55		1/1/1970 2:55	incorrect	1	0	0	JCommTable6.R0C0	30	AD JCommTable6.R0C0	15	Single-KC	140	0.511531456432284
17292	141	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable4.R1C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable4.R1C0	13	AD JCommTable4.R1C0	10	Single-KC	141	0.8798305765901444
17293	142	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable4.R0C0	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	1/1/1970 2:55	correct	0	1	0	JCommTable4.R0C0	15	AD JCommTable4.R0C0	12	Single-KC	142	0.8429414874757096
17294	143	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable6.R0C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	1	0	0	JCommTable6.R0C0	31	AD JCommTable6.R0C0	16	Single-KC	143	0.543694658299335
17295	144	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable5.R1C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable5.R1C0	11	AD JCommTable5.R1C0	10	Single-KC	144	0.6984640715817353
17296	145	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable5.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable5.R0C0	9	AD JCommTable5.R0C0	9	Single-KC	145	0.5587709723906716
17297	146	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable6.R1C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable6.R1C0	30	AD JCommTable6.R1C0	15	Single-KC	146	0.4847233554393152
17298	147	Streak Agent(16)	AD 4_9_plus_3_4	2	JCommTable6.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	incorrect	1	1	0	JCommTable6.R0C0	32	AD JCommTable6.R0C0	17	Single-KC	147	0.5754975523833262
17299	148	Streak Agent(16)	AD 4_9_plus_3_4	2	done	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	done	26	AD done	11	Single-KC	148	0.9941815686761336
17300	149	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable8.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable8.R0C0	13	AD JCommTable8.R0C0	10	Single-KC	149	0.9928598129761063
17301	150	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable4.R0C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	1	0	0	JCommTable4.R0C0	16	AD JCommTable4.R0C0	13	Single-KC	150	0.8755086128771953
17302	151	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable4.R1C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable4.R1C0	14	AD JCommTable4.R1C0	11	Single-KC	151	0.9144197565709267
17303	152	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable4.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable4.R0C0	17	AD JCommTable4.R0C0	14	Single-KC	152	0.9021069734820144
17304	153	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable6.R0C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	1	0	0	JCommTable6.R0C0	33	AD JCommTable6.R0C0	18	Single-KC	153	0.6066873644344165
17305	154	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable5.R1C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	1	0	0	JCommTable5.R1C0	12	AD JCommTable5.R1C0	11	Single-KC	154	0.7410882677576444
17306	155	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable6.R1C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	1	0	0	JCommTable6.R1C0	31	AD JCommTable6.R1C0	16	Single-KC	155	0.5159023324503034
17307	156	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable5.R0C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	1	0	0	JCommTable5.R0C0	10	AD JCommTable5.R0C0	10	Single-KC	156	0.6097092023142723
17308	157	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable5.R1C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable5.R1C0	13	AD JCommTable5.R1C0	12	Single-KC	157	0.7795885935175374
17309	158	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable5.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable5.R0C0	11	AD JCommTable5.R0C0	11	Single-KC	158	0.6583622748702757
17310	159	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable6.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable6.R0C0	34	AD JCommTable6.R0C0	19	Single-KC	159	0.6370308871088657
17311	160	Streak Agent(16)	AD 7_8_plus_1_3	2	JCommTable6.R1C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable6.R1C0	32	AD JCommTable6.R1C0	17	Single-KC	160	0.5469580009409187
17312	161	Streak Agent(16)	AD 7_8_plus_1_3	2	done	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	done	27	AD done	12	Single-KC	161	0.9969451077317294
17313	162	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable8.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable8.R0C0	14	AD JCommTable8.R0C0	11	Single-KC	162	0.9963213088073469
17314	163	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable6.R0C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	2	0	0	JCommTable6.R0C0	35	AD JCommTable6.R0C0	20	Single-KC	163	0.6663209812667849
17315	164	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable4.R1C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable4.R1C0	15	AD JCommTable4.R1C0	12	Single-KC	164	0.9397348502374876
17316	165	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable4.R0C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	correct	0	1	0	JCommTable4.R0C0	18	AD JCommTable4.R0C0	15	Single-KC	165	0.9235188658151425
17317	166	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable5.R0C0	1/1/1970 2:56	1/1/1970 2:56		1/1/1970 2:56	incorrect	1	0	0	JCommTable5.R0C0	12	AD JCommTable5.R0C0	12	Single-KC	166	0.7038957937988973
17318	167	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable5.R1C0	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	1/1/1970 2:56	incorrect	1	1	1	JCommTable5.R1C0	14	AD JCommTable5.R1C0	13	Single-KC	167	0.8138023042124537
17319	168	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable5.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable5.R0C0	13	AD JCommTable5.R0C0	13	Single-KC	168	0.7457046668213517
17320	169	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable6.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable6.R1C0	33	AD JCommTable6.R1C0	18	Single-KC	169	0.5776523868837535
17321	170	Streak Agent(16)	AD 1_3_plus_3_2	1	JCommTable6.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	hint	0	1	1	JCommTable6.R0C0	36	AD JCommTable6.R0C0	21	Single-KC	170	0.6943814296545097
17322	171	Streak Agent(16)	AD 1_3_plus_3_2	1	done	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	done	28	AD done	13	Single-KC	171	0.9983981830594062
17323	172	Streak Agent(16)	AD 5_6_plus_1_7	3	JCommTable8.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable8.R0C0	15	AD JCommTable8.R0C0	12	Single-KC	172	0.9981079018274956
17324	173	Streak Agent(16)	AD 5_6_plus_1_7	3	JCommTable4.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable4.R1C0	16	AD JCommTable4.R1C0	13	Single-KC	173	0.957906316209027
17325	174	Streak Agent(16)	AD 5_6_plus_1_7	3	JCommTable4.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable4.R0C0	19	AD JCommTable4.R0C0	16	Single-KC	174	0.9405559983066796
17326	175	Streak Agent(16)	AD 5_6_plus_1_7	3	JCommTable5.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable5.R1C0	15	AD JCommTable5.R1C0	14	Single-KC	175	0.8437694440105127
17327	176	Streak Agent(16)	AD 5_6_plus_1_7	3	JCommTable5.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable5.R0C0	14	AD JCommTable5.R0C0	14	Single-KC	176	0.7834265804110615
17328	177	Streak Agent(16)	AD 5_6_plus_1_7	3	JCommTable6.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable6.R1C0	34	AD JCommTable6.R1C0	19	Single-KC	177	0.6077585225330104
17329	178	Streak Agent(16)	AD 5_6_plus_1_7	3	JCommTable6.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable6.R0C0	37	AD JCommTable6.R0C0	22	Single-KC	178	0.7210699659240499
17330	179	Streak Agent(16)	AD 5_6_plus_1_7	3	done	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	done	29	AD done	14	Single-KC	179	0.9991606774685925
17331	180	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable8.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable8.R0C0	16	AD JCommTable8.R0C0	13	Single-KC	180	0.9990276649391875
17332	181	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable6.R0C0	1/1/1970 2:57	1/1/1970 2:57		1/1/1970 2:57	incorrect	1	0	0	JCommTable6.R0C0	38	AD JCommTable6.R0C0	23	Single-KC	181	0.7462794748766077
17333	182	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable6.R1C0	1/1/1970 2:57	1/1/1970 2:57		1/1/1970 2:57	incorrect	1	0	0	JCommTable6.R1C0	35	AD JCommTable6.R1C0	20	Single-KC	182	0.6370669490439985
17334	183	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable4.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	hint	0	1	1	JCommTable4.R1C0	17	AD JCommTable4.R1C0	14	Single-KC	183	0.9707690578828573
17335	184	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable4.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable4.R0C0	20	AD JCommTable4.R0C0	17	Single-KC	184	0.9539869878989793
17336	185	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable5.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable5.R1C0	16	AD JCommTable5.R1C0	15	Single-KC	185	0.8696858995355681
17337	186	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable5.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable5.R0C0	15	AD JCommTable5.R0C0	15	Single-KC	186	0.816926612362871
17338	187	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable6.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable6.R1C0	36	AD JCommTable6.R1C0	21	Single-KC	187	0.6653911353687673
17339	188	Streak Agent(16)	AD 6_7_plus_1_6	1	JCommTable6.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable6.R0C0	39	AD JCommTable6.R0C0	24	Single-KC	188	0.769937510938422
17340	189	Streak Agent(16)	AD 6_7_plus_1_6	1	done	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	done	30	AD done	15	Single-KC	189	0.9995603702994431
17341	190	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable8.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable8.R0C0	17	AD JCommTable8.R0C0	14	Single-KC	190	0.9995005480345668
17342	191	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable6.R0C0	1/1/1970 2:57	1/1/1970 2:57		1/1/1970 2:57	incorrect	1	0	0	JCommTable6.R0C0	40	AD JCommTable6.R0C0	25	Single-KC	191	0.7920043950841209
17343	192	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable4.R1C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable4.R1C0	18	AD JCommTable4.R1C0	15	Single-KC	192	0.9797842283958762
17344	193	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable4.R0C0	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	1/1/1970 2:57	correct	0	1	0	JCommTable4.R0C0	21	AD JCommTable4.R0C0	18	Single-KC	193	0.9644978772362107
17345	194	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable5.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable5.R1C0	17	AD JCommTable5.R1C0	16	Single-KC	194	0.8918542037121424
17346	195	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable5.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable5.R0C0	16	AD JCommTable5.R0C0	16	Single-KC	195	0.8462616676324435
17347	196	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable6.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable6.R1C0	37	AD JCommTable6.R1C0	22	Single-KC	196	0.6925715450792841
17348	197	Streak Agent(16)	AD 7_8_plus_1_3	3	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable6.R0C0	41	AD JCommTable6.R0C0	26	Single-KC	197	0.8124702182736071
17349	198	Streak Agent(16)	AD 7_8_plus_1_3	3	done	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	done	31	AD done	16	Single-KC	198	0.999769769718799
17350	199	Streak Agent(16)	AD 5_3_plus_2_5	2	JCommTable8.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable8.R0C0	18	AD JCommTable8.R0C0	15	Single-KC	199	0.9997435093477876
17351	200	Streak Agent(16)	AD 5_3_plus_2_5	2	JCommTable4.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable4.R1C0	19	AD JCommTable4.R1C0	16	Single-KC	200	0.9860589416812088
17352	201	Streak Agent(16)	AD 5_3_plus_2_5	2	JCommTable4.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable4.R0C0	22	AD JCommTable4.R0C0	19	Single-KC	201	0.9726765017364998
17353	202	Streak Agent(16)	AD 5_3_plus_2_5	2	JCommTable5.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable5.R1C0	18	AD JCommTable5.R1C0	17	Single-KC	202	0.9106388496922078
17354	203	Streak Agent(16)	AD 5_3_plus_2_5	2	JCommTable5.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable5.R0C0	17	AD JCommTable5.R0C0	17	Single-KC	203	0.8716347798591378
17355	204	Streak Agent(16)	AD 5_3_plus_2_5	2	JCommTable6.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable6.R1C0	38	AD JCommTable6.R1C0	23	Single-KC	204	0.7184782142203603
17356	205	Streak Agent(16)	AD 5_3_plus_2_5	2	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable6.R0C0	42	AD JCommTable6.R0C0	27	Single-KC	205	0.8313511027259937
17357	206	Streak Agent(16)	AD 5_3_plus_2_5	2	done	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	done	32	AD done	17	Single-KC	206	0.9998794424176375
17358	207	Streak Agent(16)	AD 2_3_plus_3_5	2	JCommTable8.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable8.R0C0	19	AD JCommTable8.R0C0	16	Single-KC	207	0.9998682962910477
17359	208	Streak Agent(16)	AD 2_3_plus_3_5	2	JCommTable4.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable4.R1C0	20	AD JCommTable4.R1C0	17	Single-KC	208	0.9904051377703081
17360	209	Streak Agent(16)	AD 2_3_plus_3_5	2	JCommTable4.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable4.R0C0	23	AD JCommTable4.R0C0	20	Single-KC	209	0.9790120156276745
17361	210	Streak Agent(16)	AD 2_3_plus_3_5	2	JCommTable5.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable5.R1C0	19	AD JCommTable5.R1C0	18	Single-KC	210	0.9264298073159344
17362	211	Streak Agent(16)	AD 2_3_plus_3_5	2	JCommTable5.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable5.R0C0	18	AD JCommTable5.R0C0	18	Single-KC	211	0.8933480423931285
17363	212	Streak Agent(16)	AD 2_3_plus_3_5	2	JCommTable6.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable6.R1C0	39	AD JCommTable6.R1C0	24	Single-KC	212	0.7430118352608435
17364	213	Streak Agent(16)	AD 2_3_plus_3_5	2	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable6.R0C0	43	AD JCommTable6.R0C0	28	Single-KC	213	0.8486850579748286
17365	214	Streak Agent(16)	AD 2_3_plus_3_5	2	done	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	done	33	AD done	18	Single-KC	214	0.9999368746320589
17366	215	Streak Agent(16)	AS 5_4_plus_3_4	2	JCommTable6.R1C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	incorrect	1	1	0	JCommTable6.R1C0	40	AS JCommTable6.R1C0	5	Single-KC	215	0.7033180118887442
17367	216	Streak Agent(16)	AS 5_4_plus_3_4	2	JCommTable6.R0C0	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	JCommTable6.R0C0	44	AS JCommTable6.R0C0	6	Single-KC	216	0.729014457848023
17368	217	Streak Agent(16)	AS 5_4_plus_3_4	2	done	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	1/1/1970 2:58	correct	0	1	0	done	34	AS done	5	Single-KC	217	0.9778421281826082
17369	218	Streak Agent(16)	AS 2_6_plus_3_6	1	JCommTable8.R0C0	1/1/1970 2:58	1/1/1970 2:58		1/1/1970 2:58	incorrect	1	0	0	JCommTable8.R0C0	20	AS JCommTable8.R0C0	2	Single-KC	218	1.0332504400177363e-15
17370	219	Streak Agent(16)	AS 2_6_plus_3_6	1	JCommTable6.R0C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	JCommTable6.R0C0	45	AS JCommTable6.R0C0	7	Single-KC	219	0.8292768740197639
17371	220	Streak Agent(16)	AS 2_6_plus_3_6	1	JCommTable6.R1C0	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	1/1/1970 2:59	correct	0	1	0	JCommTable6.R1C0	41	AS JCommTable6.R1C0	6	Single-KC	220	0.8259059949216656
